"year","player_id","total_points","total_won"
2010,104397,878,388
2010,104417,11573,6113
2010,104424,789,369
2010,104433,799,384
2010,104453,261,134
2010,104460,2648,1280
2010,104465,97,36
2010,104468,5794,2940
2010,104471,2270,1149
2010,104477,318,132
2010,104494,321,148
2010,104500,2504,1217
2010,104505,369,186
2010,104523,3226,1537
2010,104527,8171,4263
2010,104534,4747,2339
2010,104542,7485,3878
2010,104545,11161,5577
2010,104547,6431,3053
2010,104550,290,123
2010,104559,4556,2261
2010,104571,10501,5391
2010,104579,208,101
2010,104586,367,164
2010,104589,333,153
2010,104592,1017,497
2010,104593,6325,3078
2010,104594,605,296
2010,104597,11332,5814
2010,104607,10890,5779
2010,104619,193,89
2010,104620,2345,1107
2010,104628,188,92
2010,104639,2131,1084
2010,104655,5751,2851
2010,104660,7580,3749
2010,104661,120,54
2010,104665,2559,1257
2010,104676,3657,1783
2010,104678,9241,4760
2010,104714,1927,965
2010,104717,626,303
2010,104719,6570,3281
2010,104721,1289,627
2010,104724,4904,2357
2010,104731,5227,2613
2010,104735,2400,1177
2010,104739,204,94
2010,104745,12552,6856
2010,104755,9141,4731
2010,104770,936,464
2010,104779,450,201
2010,104783,109,42
2010,104792,10234,5232
2010,104797,9088,4585
2010,104807,89,31
2010,104813,1216,603
2010,104850,112,46
2010,104868,808,375
2010,104871,8104,4005
2010,104882,1675,779
2010,104890,1622,816
2010,104897,519,263
2010,104898,2895,1428
2010,104907,286,142
2010,104914,213,102
2010,104918,10093,5389
2010,104919,5015,2458
2010,104925,11638,6178
2010,104926,6710,3228
2010,104947,2053,1023
2010,104948,280,130
2010,104958,2119,1019
2010,104963,267,140
2010,104967,293,150
2010,104976,2134,1005
2010,104978,4654,2210
2010,104979,5597,2753
2010,104997,972,476
2010,104999,4351,2085
2010,105001,107,41
2010,105011,5649,2779
2010,105015,766,384
2010,105023,10040,5144
2010,105028,843,388
2010,105030,NA,NA
2010,105041,6466,3192
2010,105051,390,190
2010,105053,6259,3097
2010,105060,NA,NA
2010,105062,2642,1324
2010,105064,9088,4565
2010,105065,808,377
2010,105070,81,24
2010,105074,808,386
2010,105077,934,451
2010,105084,118,48
2010,105095,4830,2360
2010,105098,490,236
2010,105099,679,332
2010,105116,136,50
2010,105132,NA,NA
2010,105137,3289,1553
2010,105138,151,69
2010,105147,112,47
2010,105149,511,247
2010,105154,697,343
2010,105155,NA,NA
2010,105161,161,73
2010,105166,926,464
2010,105173,1080,505
2010,105194,806,353
2010,105208,7020,3587
2010,105216,NA,NA
2010,105217,7868,3982
2010,105223,1498,736
2010,105226,NA,NA
2010,105227,9879,5094
2010,105229,123,52
2010,105238,7150,3549
2010,105311,NA,NA
2010,105318,97,39
2010,105332,1186,566
2010,105339,242,115
2010,105341,116,49
2010,105357,98,38
2010,105373,511,239
2010,105376,160,72
2010,105379,NA,NA
2010,105385,1301,618
2010,105413,108,46
2010,105438,99,39
2010,105449,141,64
2010,105453,1943,907
2010,105539,538,263
2010,105554,165,83
2010,105558,1285,612
2010,105575,1524,779
2010,105579,NA,NA
2010,105583,129,60
2010,105585,204,98
2010,105589,121,52
2010,105601,154,68
2010,105609,99,37
2010,105614,243,114
2010,105633,NA,NA
2010,105641,NA,NA
2010,105643,293,131
2010,105657,156,71
2010,105668,253,115
2010,105683,1178,561
2010,105723,993,480
2010,105730,140,64
2010,105731,NA,NA
2010,105777,263,121
2010,105827,NA,NA
2010,105831,203,91
2010,105842,104,42
2010,105872,142,63
2010,105877,NA,NA
2010,105894,103,39
2010,105906,75,23
2010,105916,NA,NA
2010,105917,302,132
2010,105936,1120,524
2010,105992,2201,1066
2010,106000,NA,NA
2010,106006,107,43
2010,106026,160,82
2010,106045,354,175
2010,106058,181,82
2010,106071,1428,671
2010,106186,135,48
2010,106198,NA,NA
2010,108993,66,15
2010,200003,5708,3185
2010,200008,2555,1373
2010,200009,3138,1728
2010,200011,1855,1008
2010,200033,4120,2308
2010,200043,3118,1702
2010,200056,476,110
2010,200060,3177,1652
2010,200067,6102,3269
2010,200069,6784,3748
2010,200079,5703,3198
2010,200108,7489,4199
2010,200120,726,388
2010,200617,5096,2734
2010,200748,5734,3213
2010,200754,4537,2382
2010,200764,408,94
2010,200770,517,257
2010,200773,194,39
2010,201086,2357,1210
2010,201212,7039,3915
2010,201281,148,39
2010,201284,94,18
2010,201286,5409,3012
2010,201287,5440,3003
2010,201290,7161,3970
2010,201291,1355,723
2010,201293,1333,746
2010,201294,6482,3640
2010,201303,2730,1447
2010,201304,3786,2016
2010,201305,634,348
2010,201308,2006,1065
2010,201311,6424,3409
2010,201315,174,34
2010,201318,3853,2131
2010,201320,6133,3400
2010,201325,8260,4588
2010,201329,7851,4381
2010,201334,681,359
2010,201336,3999,2156
2010,201339,2129,1144
2010,201345,5533,3151
2010,201347,7179,3928
2010,201348,1037,556
2010,201349,2944,1579
2010,201355,7936,4472
2010,201361,255,63
2010,201363,5536,3032
2010,201365,2478,1327
2010,201366,5152,2822
2010,201367,4503,2373
2010,201368,2663,1508
2010,201369,195,47
2010,201370,4173,2231
2010,201371,5258,2908
2010,201373,7386,4104
2010,201375,1548,811
2010,201385,256,68
2010,201386,5564,3002
2010,201387,3750,2052
2010,201388,1386,748
2010,201389,911,229
2010,201394,2054,1104
2010,201396,1155,596
2010,201397,3605,1978
2010,201400,274,156
2010,201402,2122,1131
2010,201403,4541,2479
2010,201411,276,136
2010,201412,1143,611
2010,201414,922,487
2010,201416,5850,3218
2010,201417,646,154
2010,201419,6621,3726
2010,201420,1997,1104
2010,201421,6068,3389
2010,201423,2737,1484
2010,201424,8465,4628
2010,201425,7107,3907
2010,201426,2623,1444
2010,201427,4176,2307
2010,201428,256,68
2010,201431,8008,4397
2010,201435,2869,1563
2010,201437,62,17
2010,201438,1107,601
2010,201440,917,515
2010,201442,1632,869
2010,201443,803,450
2010,201444,342,88
2010,201445,346,91
2010,201446,4469,2394
2010,201447,4167,2302
2010,201448,502,127
2010,201450,3781,2078
2010,201451,726,195
2010,201454,3297,1788
2010,201455,5657,3149
2010,201456,1185,644
2010,201458,6507,3708
2010,201459,349,168
2010,201462,3957,2148
2010,201465,3564,1935
2010,201466,5960,3366
2010,201468,5820,3159
2010,201469,260,72
2010,201470,3475,1920
2010,201472,1037,571
2010,201474,6264,3559
2010,201476,NA,NA
2010,201477,978,515
2010,201478,1794,977
2010,201481,2243,1259
2010,201483,120,28
2010,201484,2942,1582
2010,201485,4709,2551
2010,201486,3674,1951
2010,201489,1319,657
2010,201490,5148,2766
2010,201491,237,129
2010,201492,8016,4376
2010,201493,5300,2900
2010,201494,2587,1393
2010,201495,7069,3797
2010,201496,9414,5232
2010,201497,6645,3705
2010,201499,7519,4105
2010,201501,4864,2663
2010,201503,3490,1920
2010,201504,6784,3724
2010,201505,4266,2348
2010,201506,8397,4566
2010,201508,248,130
2010,201510,120,25
2010,201512,1765,946
2010,201513,1585,890
2010,201514,4693,2434
2010,201515,7180,3953
2010,201516,1069,552
2010,201517,4619,2508
2010,201518,7188,3995
2010,201520,4721,2571
2010,201521,4817,2641
2010,201523,1265,670
2010,201524,328,173
2010,201525,132,34
2010,201526,2433,1294
2010,201527,4379,2401
2010,201528,4784,2628
2010,201531,1360,750
2010,201532,1297,689
2010,201533,740,380
2010,201535,1338,724
2010,201539,1926,1030
2010,201540,439,230
2010,201541,1878,1013
2010,201542,277,67
2010,201545,5072,2742
2010,201546,1133,613
2010,201547,1669,875
2010,201548,645,350
2010,201549,2962,1584
2010,201551,1877,1016
2010,201552,118,30
2010,201553,202,58
2010,201554,105,27
2010,201555,6063,3334
2010,201556,2981,1662
2010,201557,683,365
2010,201561,135,34
2010,201562,370,176
2010,201563,595,310
2010,201565,316,152
2010,201567,7574,4094
2010,201568,304,68
2010,201571,962,510
2010,201572,2243,1265
2010,201573,702,375
2010,201575,120,27
2010,201577,357,105
2010,201578,3062,1640
2010,201579,100,29
2010,201580,787,407
2010,201582,251,59
2010,201584,2219,1221
2010,201585,683,368
2010,201586,804,458
2010,201587,2088,1103
2010,201588,1471,767
2010,201589,644,359
2010,201590,1287,681
2010,201592,632,322
2010,201593,85,19
2010,201594,2105,1166
2010,201595,408,109
2010,201596,2069,1146
2010,201597,782,176
2010,201598,602,337
2010,201599,413,213
2010,201600,371,95
2010,201601,100,20
2010,201602,380,190
2010,201603,234,68
2010,201604,226,61
2010,201605,507,268
2010,201606,803,441
2010,201607,185,109
2010,201608,264,60
2010,201609,205,41
2010,201610,945,496
2010,201611,113,28
2010,201612,490,270
2010,201613,145,40
2010,201615,510,275
2010,201617,446,227
2010,201620,NA,NA
2010,201621,134,43
2010,201638,315,155
2010,201641,138,37
2010,201642,86,14
2010,201646,210,54
2010,201648,139,39
2010,201652,118,28
2010,201655,308,76
2010,201659,157,39
2010,201662,125,36
2010,201663,507,277
2010,201666,170,34
2010,201668,1142,594
2010,201672,191,56
2010,201674,105,25
2010,201678,181,41
2010,201679,179,39
2010,201682,205,50
2010,201687,67,13
2010,201688,138,79
2010,201690,311,72
2010,201692,143,35
2010,201693,120,32
2010,201695,81,13
2010,201696,104,15
2010,201697,245,63
2010,201699,109,15
2010,201701,106,17
2010,201702,NA,NA
2010,201703,99,17
2010,201704,90,12
2010,201705,95,25
2010,201706,138,37
2010,201707,90,23
2010,201709,95,19
2010,202395,NA,NA
2010,202415,NA,NA
2010,202436,NA,NA
2010,202440,NA,NA
2010,202498,NA,NA
2010,202622,NA,NA
2010,202705,NA,NA
2010,204304,NA,NA
2010,205789,NA,NA
2010,205892,NA,NA
2010,213583,NA,NA
2011,101404,217,89
2011,102783,2917,1403
2011,102821,NA,NA
2011,102905,93,36
2011,102967,558,254
2011,102999,229,111
2011,103096,2811,1385
2011,103105,3277,1527
2011,103110,NA,NA
2011,103163,3274,1616
2011,103188,4408,2145
2011,103228,263,89
2011,103285,7820,3952
2011,103333,5919,2923
2011,103344,6732,3426
2011,103393,183,86
2011,103401,1238,616
2011,103428,8411,4298
2011,103429,741,334
2011,103444,562,263
2011,103451,1305,604
2011,103454,177,84
2011,103470,1913,904
2011,103484,5186,2580
2011,103507,4938,2518
2011,103523,322,154
2011,103534,110,46
2011,103565,1109,497
2011,103566,5638,2792
2011,103573,1375,686
2011,103580,210,101
2011,103582,5842,2861
2011,103598,7108,3640
2011,103602,1187,597
2011,103656,7455,3754
2011,103672,3514,1677
2011,103675,944,419
2011,103676,1051,513
2011,103694,4352,2096
2011,103708,572,246
2011,103714,151,72
2011,103720,2923,1470
2011,103722,2168,990
2011,103747,127,57
2011,103752,979,491
2011,103781,6423,3247
2011,103786,7496,3791
2011,103794,1872,904
2011,103799,511,216
2011,103808,7154,3502
2011,103812,6349,3157
2011,103813,7181,3521
2011,103819,11028,6057
2011,103821,313,154
2011,103823,1979,909
2011,103835,4173,2015
2011,103843,992,473
2011,103850,86,26
2011,103852,9946,4978
2011,103857,5940,2888
2011,103868,420,204
2011,103888,10128,5330
2011,103893,664,316
2011,103898,6511,3242
2011,103900,4796,2430
2011,103914,133,56
2011,103917,3416,1724
2011,103926,180,83
2011,103967,509,253
2011,103970,11346,6100
2011,103971,2188,1026
2011,103976,211,102
2011,103990,4828,2493
2011,103997,6405,3187
2011,103999,128,54
2011,104003,447,202
2011,104007,108,48
2011,104022,8105,4074
2011,104023,271,132
2011,104025,105,43
2011,104026,NA,NA
2011,104035,506,226
2011,104053,6974,3657
2011,104068,1017,495
2011,104071,118,51
2011,104076,437,222
2011,104095,247,113
2011,104098,5722,2783
2011,104106,117,56
2011,104112,NA,NA
2011,104122,5929,2928
2011,104136,230,111
2011,104154,992,449
2011,104166,7749,3899
2011,104171,98,38
2011,104180,4189,2078
2011,104192,146,58
2011,104195,607,306
2011,104198,7899,3867
2011,104214,7092,3494
2011,104216,2596,1202
2011,104217,199,90
2011,104219,589,260
2011,104225,1007,427
2011,104226,472,222
2011,104227,401,170
2011,104229,4467,2160
2011,104233,121,51
2011,104252,9653,4931
2011,104259,8231,4110
2011,104262,2330,1085
2011,104268,3857,1897
2011,104269,9307,4743
2011,104273,2980,1464
2011,104291,408,201
2011,104292,559,287
2011,104297,595,290
2011,104308,800,386
2011,104312,7735,3862
2011,104314,1413,665
2011,104327,2287,1134
2011,104330,643,301
2011,104332,6961,3507
2011,104338,8094,4093
2011,104349,2040,943
2011,104372,151,69
2011,104386,10770,5705
2011,104415,128,59
2011,104417,7211,3829
2011,104424,1571,703
2011,104433,1484,693
2011,104453,587,298
2011,104460,2313,1126
2011,104468,10543,5403
2011,104471,7459,3673
2011,104477,170,78
2011,104494,751,367
2011,104499,327,167
2011,104500,6015,2982
2011,104505,294,146
2011,104523,4119,2002
2011,104527,8965,4604
2011,104534,3177,1548
2011,104542,12282,6391
2011,104545,9703,4930
2011,104547,1734,852
2011,104550,150,71
2011,104559,4504,2142
2011,104571,8520,4300
2011,104579,162,64
2011,104586,3141,1505
2011,104589,657,318
2011,104592,245,121
2011,104593,5206,2483
2011,104594,1723,794
2011,104597,10970,5642
2011,104607,10280,5485
2011,104619,1146,542
2011,104620,1913,915
2011,104628,208,105
2011,104633,309,148
2011,104639,75,23
2011,104640,87,34
2011,104655,3846,1932
2011,104660,7287,3606
2011,104661,305,156
2011,104665,7263,3566
2011,104672,757,335
2011,104676,630,278
2011,104678,9091,4637
2011,104681,260,124
2011,104692,115,48
2011,104714,1447,698
2011,104719,7249,3619
2011,104724,1429,692
2011,104729,70,18
2011,104731,10109,5242
2011,104732,119,52
2011,104735,5533,2711
2011,104738,291,139
2011,104745,11938,6489
2011,104755,7463,3899
2011,104770,691,312
2011,104778,79,25
2011,104779,NA,NA
2011,104783,141,64
2011,104792,9153,4733
2011,104797,4648,2249
2011,104810,206,85
2011,104813,936,450
2011,104816,NA,NA
2011,104820,202,94
2011,104850,714,334
2011,104851,324,153
2011,104857,648,287
2011,104864,116,49
2011,104868,1239,610
2011,104871,3774,1799
2011,104882,4538,2241
2011,104890,3378,1629
2011,104897,2189,1067
2011,104898,8364,4226
2011,104907,NA,NA
2011,104914,NA,NA
2011,104918,10353,5595
2011,104919,1831,889
2011,104925,11090,6209
2011,104926,7905,3881
2011,104932,516,249
2011,104947,2934,1404
2011,104958,266,139
2011,104965,392,197
2011,104967,197,96
2011,104975,108,45
2011,104976,5105,2481
2011,104978,2252,1037
2011,104979,4177,1920
2011,104986,NA,NA
2011,104997,644,316
2011,104999,2935,1313
2011,105001,106,41
2011,105011,2018,991
2011,105015,452,205
2011,105023,4437,2209
2011,105028,127,52
2011,105030,157,64
2011,105041,2115,1007
2011,105051,2833,1402
2011,105053,8519,4260
2011,105060,NA,NA
2011,105062,4848,2329
2011,105064,8011,4013
2011,105065,1539,746
2011,105074,730,356
2011,105077,4672,2318
2011,105091,202,100
2011,105095,NA,NA
2011,105099,1669,811
2011,105128,344,165
2011,105132,190,88
2011,105137,4553,2147
2011,105147,916,414
2011,105149,235,111
2011,105154,2204,1074
2011,105155,155,71
2011,105161,105,44
2011,105166,NA,NA
2011,105173,6287,3026
2011,105208,6066,2987
2011,105216,662,316
2011,105217,2118,952
2011,105223,8791,4692
2011,105226,NA,NA
2011,105227,9269,4790
2011,105229,NA,NA
2011,105238,10169,5151
2011,105254,110,48
2011,105262,105,44
2011,105270,490,237
2011,105283,274,116
2011,105286,451,204
2011,105300,118,52
2011,105311,283,130
2011,105318,724,329
2011,105332,2522,1217
2011,105357,161,78
2011,105373,208,84
2011,105379,228,110
2011,105385,5525,2762
2011,105449,501,243
2011,105453,8274,4163
2011,105487,275,125
2011,105539,324,150
2011,105554,465,230
2011,105558,463,226
2011,105561,446,219
2011,105575,2514,1230
2011,105577,1230,603
2011,105579,133,60
2011,105583,1156,546
2011,105585,329,154
2011,105614,99,38
2011,105638,384,161
2011,105643,659,349
2011,105649,1239,604
2011,105657,337,161
2011,105668,193,93
2011,105671,183,93
2011,105676,552,277
2011,105683,7516,3852
2011,105688,125,53
2011,105723,964,465
2011,105777,6313,3136
2011,105807,206,95
2011,105827,110,45
2011,105842,77,25
2011,105872,398,149
2011,105894,931,437
2011,105916,NA,NA
2011,105930,270,127
2011,105941,86,31
2011,105992,5333,2587
2011,106000,NA,NA
2011,106026,79,28
2011,106045,645,316
2011,106058,550,260
2011,106071,5079,2525
2011,106105,102,39
2011,106207,100,39
2011,106220,NA,NA
2011,106233,479,217
2011,106243,120,51
2011,106244,118,50
2011,106246,117,52
2011,108772,NA,NA
2011,200003,433,248
2011,200008,510,259
2011,200009,1641,891
2011,200033,3191,1831
2011,200043,3456,1866
2011,200060,69,9
2011,200067,1643,858
2011,200069,5633,3068
2011,200079,3738,2077
2011,200120,4076,2217
2011,200617,4217,2345
2011,200748,1337,742
2011,200754,3302,1778
2011,200764,700,366
2011,200770,168,49
2011,200773,1015,540
2011,201086,4180,2207
2011,201212,7869,4299
2011,201286,5664,3200
2011,201287,5210,2876
2011,201290,9352,5209
2011,201291,1684,928
2011,201293,606,318
2011,201294,9011,5042
2011,201303,2177,1205
2011,201304,4245,2321
2011,201305,2305,1282
2011,201308,651,325
2011,201311,7460,4077
2011,201318,4468,2406
2011,201320,7531,4208
2011,201325,8086,4484
2011,201329,9490,5269
2011,201334,1138,611
2011,201336,2466,1326
2011,201339,1564,852
2011,201345,6682,3702
2011,201347,7448,4190
2011,201348,874,471
2011,201349,1472,825
2011,201355,7076,3882
2011,201356,1568,835
2011,201363,3566,1970
2011,201365,1664,906
2011,201366,6676,3585
2011,201367,3575,1906
2011,201368,180,50
2011,201370,3697,1978
2011,201371,4022,2156
2011,201373,6685,3699
2011,201383,230,62
2011,201386,5294,2834
2011,201387,5271,2770
2011,201388,325,95
2011,201389,1664,869
2011,201394,226,65
2011,201396,110,25
2011,201397,9678,5316
2011,201401,209,111
2011,201402,132,28
2011,201403,1130,622
2011,201411,NA,NA
2011,201412,1678,873
2011,201414,1879,1038
2011,201416,2035,1102
2011,201419,6099,3332
2011,201420,3172,1734
2011,201421,5875,3410
2011,201423,689,374
2011,201424,5711,3072
2011,201425,7665,4183
2011,201426,2047,1120
2011,201427,3452,1879
2011,201428,2859,1566
2011,201431,4455,2419
2011,201435,2777,1549
2011,201438,101,26
2011,201440,3790,2079
2011,201442,1019,554
2011,201443,923,493
2011,201444,299,175
2011,201445,NA,NA
2011,201446,1765,943
2011,201447,3432,1849
2011,201448,2992,1657
2011,201450,4410,2421
2011,201451,561,147
2011,201454,2665,1425
2011,201455,5213,2852
2011,201456,706,380
2011,201458,8322,4716
2011,201462,5426,2862
2011,201465,1678,922
2011,201466,5441,3003
2011,201468,2491,1361
2011,201469,108,26
2011,201470,2985,1619
2011,201472,2777,1510
2011,201474,8154,4566
2011,201475,113,31
2011,201477,1127,612
2011,201478,2564,1405
2011,201481,5497,2920
2011,201483,263,132
2011,201484,1798,973
2011,201485,4637,2446
2011,201486,1457,852
2011,201489,614,322
2011,201490,726,399
2011,201491,334,93
2011,201492,8087,4476
2011,201493,5113,2844
2011,201495,7697,4196
2011,201496,9480,5380
2011,201497,1247,684
2011,201498,659,185
2011,201499,8247,4555
2011,201501,3642,2017
2011,201503,5803,3125
2011,201504,8150,4506
2011,201505,5128,2771
2011,201506,7328,4032
2011,201508,3511,1876
2011,201509,249,49
2011,201510,92,22
2011,201512,3664,1980
2011,201513,5763,3235
2011,201514,3123,1698
2011,201515,3335,1876
2011,201516,2412,1312
2011,201517,3880,2158
2011,201518,6439,3504
2011,201520,7920,4363
2011,201521,3067,1660
2011,201523,2709,1436
2011,201524,2974,1622
2011,201526,370,199
2011,201527,254,124
2011,201528,2851,1510
2011,201530,113,24
2011,201531,133,31
2011,201532,1405,724
2011,201533,3696,1939
2011,201535,2850,1543
2011,201539,4977,2688
2011,201540,196,50
2011,201541,5656,3022
2011,201542,248,56
2011,201545,4143,2284
2011,201547,NA,NA
2011,201548,925,529
2011,201549,4049,2180
2011,201551,1941,1023
2011,201554,1100,602
2011,201555,6596,3574
2011,201556,5174,2843
2011,201557,431,126
2011,201562,1286,674
2011,201563,93,15
2011,201567,4199,2203
2011,201568,502,256
2011,201571,98,26
2011,201572,623,321
2011,201573,1064,576
