"player_id","year","first_return","first_won"
201599,"2010",145,45
201599,"2007",51,19
201599,"2017",137,34
201599,"2011",569,201
201600,"2013",1894,723
201600,"2011",391,137
201600,"2012",1163,441
201600,"2010",116,29
201601,"2010",36,12
201602,"2013",22,4
201602,"2010",108,32
201602,"2011",30,7
201603,"2011",46,14
201603,"2013",121,30
201603,"2023",1073,352
201603,"2018",126,46
201603,"2017",2014,691
201603,"2019",580,216
201603,"2024",413,132
201603,"2015",541,178
201603,"2022",1767,582
201603,"2021",2534,857
201603,"2020",603,196
201603,"2014",883,308
201603,"2016",1284,455
201603,"2010",62,13
201604,"2017",426,149
201604,"2014",149,48
201604,"2013",22,6
201604,"2012",775,307
201604,"2018",190,72
201604,"2016",1001,367
201604,"2010",62,14
201604,"2011",679,246
201604,"2015",890,324
201605,"2011",267,84
201605,"2016",737,269
201605,"2015",268,110
201605,"2017",970,338
201605,"2012",1057,371
201605,"2009",64,19
201605,"2013",1150,423
201605,"2014",162,56
201605,"2003",NA,NA
201605,"2010",148,41
201605,"2020",40,9
201605,"2001",NA,NA
201605,"2008",22,3
201605,"2018",778,298
201605,"2005",NA,NA
201605,"2006",NA,NA
201605,"2022",107,49
201605,"2021",586,215
201605,"2019",819,314
201605,"2007",NA,NA
201606,"2022",1209,374
201606,"2021",535,180
201606,"2010",259,84
201606,"2023",1177,350
201606,"2024",259,80
201606,"2012",101,25
201606,"2009",61,18
201606,"2011",1090,320
201606,"2013",34,6
201606,"2018",120,34
201606,"2008",NA,NA
201606,"2019",56,16
201607,"2010",51,24
201607,"2009",14,2
201607,"2011",146,46
201608,"2006",NA,NA
201608,"2011",38,9
201608,"2005",NA,NA
201608,"2010",88,23
201608,"2007",45,15
201609,"2010",73,22
201609,"2013",NA,NA
201609,"2008",34,11
201609,"2012",216,77
201610,"2022",70,19
201610,"2015",1725,653
201610,"2018",1606,574
201610,"2013",99,29
201610,"2021",1240,458
201610,"2019",945,360
201610,"2012",66,20
201610,"2020",735,282
201610,"2014",1396,565
201610,"2017",588,223
201610,"2009",54,26
201610,"2010",298,114
201610,"2016",836,316
201610,"2024",70,25
201610,"2011",208,75
201611,"2012",76,35
201611,"2016",1998,757
201611,"2021",180,68
201611,"2014",118,51
201611,"2010",33,10
201611,"2013",312,107
201611,"2017",2843,1108
201611,"2019",1003,355
201611,"2015",1521,587
201611,"2020",100,36
201611,"2023",673,255
201611,"2022",1476,573
201611,"2024",1271,501
201611,"2018",2515,965
201612,"2007",40,10
201612,"2006",NA,NA
201612,"2019",59,25
201612,"2016",92,32
201612,"2015",54,24
201612,"2018",79,30
201612,"2011",157,44
201612,"2009",51,18
201612,"2010",137,56
201612,"2005",NA,NA
201612,"2008",30,10
201613,"2015",67,18
201613,"2012",29,18
201613,"2024",649,218
201613,"2020",262,104
201613,"2019",109,31
201613,"2010",42,14
201613,"2009",41,11
201613,"2008",90,37
201613,"2016",107,32
201613,"2022",29,6
201613,"2017",761,264
201613,"2021",293,93
201613,"2018",195,57
201613,"2011",178,54
201614,"2015",1886,641
201614,"2013",827,258
201614,"2012",297,101
201614,"2016",2672,886
201614,"2019",2118,639
201614,"2014",1986,682
201614,"2022",2837,939
201614,"2020",1026,342
201614,"2018",2696,895
201614,"2017",3081,1108
201614,"2021",1819,627
201614,"2023",3154,1035
201614,"2011",292,101
201614,"2024",1597,495
201615,"2015",1389,581
201615,"2014",579,221
201615,"2017",1958,745
201615,"2016",1585,656
201615,"2010",155,55
201615,"2013",1120,442
201615,"2012",916,374
201615,"2022",863,336
201615,"2009",34,9
201615,"2018",2212,890
201615,"2020",106,35
201615,"2021",666,290
201615,"2024",1294,488
201615,"2023",1493,691
201615,"2019",992,382
201615,"2011",384,132
201616,"2024",212,72
201616,"2020",652,264
201616,"2011",93,17
201616,"2015",1222,442
201616,"2016",1122,443
201616,"2013",1095,364
201616,"2014",1515,563
201616,"2023",1282,476
201616,"2022",1412,513
201616,"2018",481,180
201616,"2017",1812,741
201616,"2019",809,301
201616,"2012",397,142
201616,"2021",1142,389
201617,"2007",80,33
201617,"2008",27,19
201617,"2005",NA,NA
201617,"2011",29,6
201617,"2016",44,13
201617,"2014",32,7
201617,"2010",140,70
201618,"2011",33,8
201618,"2018",122,51
201618,"2019",55,14
201618,"2016",24,2
201618,"2012",81,23
201618,"2014",27,7
201618,"2013",33,6
201618,"2017",35,13
201619,"2023",2015,755
201619,"2014",2023,760
201619,"2013",1694,635
201619,"2015",1598,584
201619,"2021",1056,358
201619,"2018",1887,709
201619,"2019",2047,746
201619,"2016",3034,1164
201619,"2020",535,212
201619,"2022",2245,813
201619,"2011",143,56
201619,"2012",185,59
201619,"2009",78,27
201619,"2017",1246,461
201619,"2024",1640,606
201620,"2019",1615,570
201620,"2015",1417,471
201620,"2016",2580,950
201620,"2008",NA,NA
201620,"2009",NA,NA
201620,"2014",1392,517
201620,"2020",99,30
201620,"2011",85,34
201620,"2013",1226,420
201620,"2017",1867,662
201620,"2012",151,57
201620,"2010",NA,NA
201620,"2022",25,5
201620,"2018",1373,474
201621,"2011",465,172
201621,"2019",852,285
201621,"2017",1511,520
201621,"2024",112,40
201621,"2013",1893,688
201621,"2010",33,9
201621,"2018",1720,579
201621,"2012",2366,917
201621,"2014",1853,669
201621,"2016",701,214
201621,"2021",649,210
201621,"2015",1751,637
201631,"2014",69,25
201631,"2012",36,11
201631,"2016",72,25
201631,"2011",24,9
201631,"2018",63,20
201631,"2009",43,16
201631,"2015",28,2
201631,"2017",31,8
201638,"2010",107,38
201638,"2012",532,222
201638,"2007",NA,NA
201638,"2014",NA,NA
201638,"2015",65,20
201638,"2011",281,121
201638,"2009",79,34
201638,"2013",303,105
201639,"2009",28,5
201640,"2013",779,312
201640,"2014",1037,391
201640,"2012",97,29
201640,"2009",48,17
201640,"2011",54,17
201640,"2015",579,188
201640,"2016",100,32
201641,"2008",NA,NA
201641,"2011",120,38
201641,"2010",42,14
201641,"2007",NA,NA
201641,"2009",26,4
201641,"2012",41,9
201642,"2008",19,1
201642,"2011",61,19
201642,"2009",45,19
201642,"2007",NA,NA
201642,"2012",12,3
201642,"2013",25,7
201642,"2010",37,8
201643,"2009",112,47
201646,"2018",45,9
201646,"2014",28,8
201646,"2013",449,129
201646,"2011",56,16
201646,"2010",79,30
201646,"2012",107,34
201646,"2015",NA,NA
201646,"2016",NA,NA
201646,"2009",30,10
201648,"2018",195,43
201648,"2012",NA,NA
201648,"2016",1039,294
201648,"2010",40,7
201648,"2017",781,198
201648,"2015",275,70
201648,"2014",182,37
201648,"2011",163,41
201648,"2009",67,21
201649,"2011",41,18
201649,"2009",96,38
201650,"2009",34,11
201652,"2007",NA,NA
201652,"2009",50,22
201652,"2010",38,10
201652,"2018",154,62
201652,"2008",NA,NA
201652,"2011",25,3
201654,"2008",39,14
201654,"2012",34,12
201654,"2009",56,27
201655,"2009",NA,NA
201655,"2010",93,33
201655,"2011",45,19
201657,"2015",46,11
201657,"2014",NA,NA
201657,"2009",22,1
201657,"2011",105,36
201657,"2012",NA,NA
201658,"2009",24,3
201659,"2020",45,17
201659,"2019",51,24
201659,"2008",159,55
201659,"2006",NA,NA
201659,"2018",77,28
201659,"2013",44,15
201659,"2007",57,22
201659,"2011",31,9
201659,"2010",46,19
201659,"2009",55,22
201660,"2008",127,36
201660,"2009",90,36
201661,"2003",NA,NA
201661,"2009",37,11
201661,"2007",13,2
201662,"2008",57,18
201662,"2020",1024,364
201662,"2016",3089,1123
201662,"2015",2768,999
201662,"2014",2901,1028
201662,"2017",3053,1110
201662,"2019",3033,1104
201662,"2010",36,9
201662,"2018",3489,1291
201662,"2021",2261,814
201662,"2007",55,19
201662,"2011",95,26
201662,"2022",1876,660
201662,"2023",1469,498
201662,"2009",NA,NA
201662,"2024",1712,581
201662,"2012",244,69
201662,"2013",1038,311
201663,"2009",59,28
201663,"2005",NA,NA
201663,"2008",189,77
201663,"2007",92,31
201663,"2006",NA,NA
201663,"2010",167,58
201666,"2015",503,188
201666,"2016",1005,366
201666,"2012",NA,NA
201666,"2017",763,249
201666,"2007",NA,NA
201666,"2005",NA,NA
201666,"2011",NA,NA
201666,"2006",NA,NA
201666,"2021",178,57
201666,"2019",190,69
201666,"2010",56,22
201666,"2008",58,20
201666,"2013",29,10
201666,"2014",224,72
201666,"2020",82,37
201666,"2018",229,78
201666,"2009",51,19
201666,"2023",104,37
201668,"2009",190,67
201668,"2011",110,30
201668,"2017",61,23
201668,"2010",382,130
201668,"2016",199,53
201668,"2014",355,137
201668,"2013",320,88
201668,"2008",28,9
201668,"2012",1146,389
201668,"2015",400,153
201671,"2007",42,13
201671,"2009",55,18
201672,"2015",98,31
201672,"2017",128,35
201672,"2023",95,32
201672,"2018",119,46
201672,"2014",216,65
201672,"2019",39,13
201672,"2009",82,32
201672,"2020",32,5
201672,"2013",68,20
201672,"2012",32,9
201672,"2010",59,17
201672,"2008",NA,NA
201672,"2011",85,27
201672,"2016",56,13
201674,"2010",25,7
201674,"2017",371,144
201674,"2015",NA,NA
201674,"2012",116,49
201674,"2018",278,102
201674,"2009",58,27
201674,"2020",178,82
201674,"2013",23,4
201674,"2014",NA,NA
201674,"2019",43,19
201674,"2016",66,21
201674,"2011",71,32
201678,"2011",38,14
201678,"2007",23,5
201678,"2013",32,7
201678,"2012",328,119
201678,"2008",NA,NA
201678,"2010",65,24
201679,"2010",54,15
201679,"2017",106,35
201679,"2016",36,8
201679,"2013",82,29
201679,"2012",48,17
201679,"2009",NA,NA
201682,"2007",NA,NA
201682,"2019",115,39
201682,"2006",NA,NA
201682,"2010",56,12
201682,"2013",95,25
201682,"2008",NA,NA
201682,"2012",148,47
201682,"2011",25,5
201687,"2010",18,3
201688,"2010",40,19
201690,"2004",NA,NA
201690,"2013",581,207
201690,"2010",104,37
201690,"2012",754,281
201690,"2011",187,66
201690,"2008",NA,NA
201692,"2010",54,21
201693,"2013",1047,345
201693,"2011",115,44
201693,"2023",170,63
201693,"2018",1992,676
201693,"2014",615,215
201693,"2020",247,62
201693,"2017",2094,649
201693,"2015",1261,438
201693,"2021",445,134
201693,"2022",50,17
201693,"2010",34,8
201693,"2024",118,30
201693,"2016",2806,1051
201693,"2019",886,281
201693,"2012",1387,465
201695,"2010",28,9
201695,"2011",31,11
201696,"2017",1433,590
201696,"2014",170,69
201696,"2016",2187,865
201696,"2024",1722,717
201696,"2021",773,271
201696,"2015",413,186
201696,"2010",42,17
201696,"2020",865,355
201696,"2022",408,134
201696,"2018",898,358
201696,"2023",1199,424
201696,"2019",1688,613
201697,"2011",271,80
201697,"2013",628,180
201697,"2019",1643,487
201697,"2021",932,268
201697,"2018",1842,591
201697,"2014",578,171
201697,"2008",18,4
201697,"2012",188,59
201697,"2020",696,204
201697,"2007",28,6
201697,"2017",2140,714
201697,"2010",88,31
201697,"2015",222,68
201697,"2016",1250,392
201699,"2021",62,23
201699,"2010",47,15
201701,"2010",41,18
201701,"2015",NA,NA
201701,"2016",24,1
201701,"2017",208,85
201701,"2018",129,50
201701,"2013",NA,NA
201701,"2019",45,13
201701,"2020",60,30
201702,"2010",NA,NA
201702,"2012",17,2
201702,"2011",23,6
201703,"2017",41,16
201703,"2007",36,11
201703,"2010",27,10
201703,"2008",110,38
201703,"2016",73,23
201703,"2011",51,16
201703,"2014",129,49
201703,"2015",105,26
201704,"2010",28,9
201705,"2010",28,6
201706,"2011",48,16
201706,"2010",51,15
201706,"2008",NA,NA
201707,"2010",31,6
201707,"2013",192,73
201709,"2021",2533,1038
201709,"2024",2367,915
201709,"2015",991,348
201709,"2016",2258,902
201709,"2010",35,11
201709,"2012",65,30
201709,"2020",1199,440
201709,"2014",444,167
201709,"2019",2382,907
201709,"2017",2279,862
201709,"2022",1743,700
201709,"2023",2212,837
201709,"2013",682,233
201709,"2018",2017,770
202358,"2006",NA,NA
202369,"2007",36,10
202373,"2007",107,45
202376,"2007",38,10
202377,"2007",28,6
202379,"2018",190,78
202379,"2007",32,6
202379,"2017",38,9
202379,"2013",39,11
202381,"2007",48,17
202382,"2008",NA,NA
202382,"2007",63,23
202383,"2007",25,5
202385,"2007",NA,NA
202386,"2008",23,3
202386,"2007",33,12
202386,"2013",44,13
202386,"2012",25,4
202391,"2008",45,17
202395,"2009",NA,NA
202395,"2008",NA,NA
202395,"2017",28,4
202395,"2011",NA,NA
202395,"2014",90,32
202395,"2015",186,79
202395,"2010",NA,NA
202395,"2016",99,32
202395,"2013",26,5
202397,"2008",31,8
202398,"2008",139,49
202400,"2008",40,7
202401,"2008",65,18
202402,"2008",123,58
202404,"2008",27,8
202405,"2008",20,2
202406,"2008",34,7
202407,"2008",19,6
202408,"2008",31,7
202414,"2021",27,9
202414,"2022",129,40
202414,"2011",24,6
202415,"2011",50,7
202415,"2014",24,3
202415,"2010",NA,NA
202415,"2012",105,30
202415,"2009",NA,NA
202415,"2013",56,19
202416,"2007",NA,NA
202416,"2012",22,5
202416,"2011",64,26
202417,"2012",115,44
202417,"2011",187,88
202418,"2017",1622,558
202418,"2013",333,120
202418,"2012",NA,NA
202418,"2020",30,7
202418,"2021",249,86
202418,"2014",722,258
202418,"2019",956,344
202418,"2015",1130,417
202418,"2011",NA,NA
202418,"2016",1468,550
202418,"2018",1445,519
202420,"2011",47,14
202420,"2014",63,16
202420,"2015",229,76
202420,"2013",77,24
202421,"2014",1143,402
202421,"2016",745,247
202421,"2015",1022,350
202421,"2021",1046,385
202421,"2020",787,277
202421,"2019",2022,776
202421,"2022",1079,398
202421,"2017",742,238
202421,"2023",442,157
202421,"2013",139,51
202421,"2011",153,58
202421,"2024",160,56
202421,"2012",154,52
202421,"2018",2108,780
202422,"2014",70,28
202422,"2011",56,16
202422,"2017",82,30
202423,"2012",42,12
202423,"2011",101,31
202424,"2017",137,43
202424,"2011",40,15
202424,"2021",27,5
202424,"2019",246,90
202424,"2016",137,52
202424,"2018",118,41
202425,"2014",32,6
202425,"2011",39,12
202425,"2021",64,19
202425,"2013",31,8
202425,"2012",36,5
202426,"2011",53,20
202426,"2015",NA,NA
202426,"2016",381,153
202426,"2017",449,142
202426,"2014",107,30
202427,"2019",2377,865
202427,"2016",2973,1142
202427,"2017",2579,933
202427,"2013",317,114
202427,"2012",217,83
202427,"2011",61,22
202427,"2018",2313,813
202427,"2014",428,141
202427,"2020",800,256
202427,"2015",632,233
202427,"2021",712,231
202428,"2017",2534,1002
202428,"2013",1159,445
202428,"2015",794,276
202428,"2020",960,377
202428,"2019",3505,1276
202428,"2016",2258,913
202428,"2021",298,102
202428,"2011",49,19
202428,"2012",1128,401
202428,"2018",3381,1393
202428,"2014",976,372
202429,"2015",1619,606
202429,"2013",658,233
202429,"2018",1803,662
202429,"2020",1141,405
202429,"2012",572,217
202429,"2016",1477,518
202429,"2014",2112,783
202429,"2022",1410,519
202429,"2019",1260,457
202429,"2017",1333,484
202429,"2021",1428,515
202429,"2023",1483,540
202429,"2011",34,5
202429,"2024",282,66
202430,"2015",275,118
202430,"2017",32,8
202430,"2011",48,17
202430,"2014",103,33
202430,"2016",152,57
202431,"2011",72,18
202431,"2013",108,39
202433,"2011",41,10
202434,"2022",969,363
202434,"2015",944,331
202434,"2014",383,128
202434,"2019",981,342
202434,"2024",477,164
202434,"2011",53,26
202434,"2017",1311,518
202434,"2021",464,169
202434,"2016",786,280
202434,"2023",38,6
202434,"2013",193,59
202434,"2012",192,81
202434,"2018",1845,681
202434,"2020",59,22
202435,"2013",32,10
202435,"2012",52,21
202435,"2011",27,8
202436,"2019",67,25
202436,"2023",70,22
202436,"2022",381,161
202436,"2012",NA,NA
202436,"2016",120,47
202436,"2011",125,48
202436,"2021",328,139
202436,"2018",145,58
202436,"2013",34,12
202436,"2014",NA,NA
202436,"2015",31,5
202436,"2010",NA,NA
202437,"2012",66,29
202437,"2011",25,8
202437,"2014",67,31
202437,"2013",72,27
202438,"2012",NA,NA
202438,"2016",39,14
202438,"2011",43,16
202439,"2011",24,5
202440,"2010",NA,NA
202440,"2018",155,74
202440,"2023",33,7
202440,"2022",42,17
202440,"2014",1054,373
202440,"2019",84,23
202440,"2012",398,143
202440,"2020",150,67
202440,"2013",666,251
202440,"2011",41,14
202440,"2021",177,71
202440,"2015",157,60
202441,"2011",22,4
202443,"2018",37,9
202443,"2019",36,8
202443,"2012",222,67
202443,"2011",209,82
202443,"2021",153,59
202443,"2023",368,137
202443,"2013",255,80
202444,"2011",35,5
202444,"2012",23,6
202444,"2013",19,3
202445,"2011",46,12
202445,"2012",154,47
202445,"2013",NA,NA
202445,"2016",42,17
202446,"2021",339,142
202446,"2017",1352,484
202446,"2019",480,164
202446,"2018",1258,470
202446,"2016",2254,842
202446,"2015",1105,388
202446,"2011",127,38
202446,"2022",365,127
202446,"2020",718,284
202446,"2023",287,111
202446,"2014",2589,1001
202446,"2012",413,137
202446,"2013",1467,570
202447,"2013",53,11
202447,"2011",19,2
202448,"2011",22,4
202449,"2011",125,51
202449,"2012",33,7
202450,"2018",513,189
202450,"2013",1040,358
202450,"2015",569,197
202450,"2011",37,12
202450,"2016",1052,384
202450,"2012",412,166
202450,"2014",1409,555
202450,"2017",1363,523
202450,"2019",201,82
202452,"2011",97,50
202453,"2015",886,341
202453,"2013",235,87
202453,"2018",1066,421
202453,"2014",333,131
202453,"2019",2103,809
202453,"2024",231,74
202453,"2011",69,20
202453,"2012",268,108
202453,"2016",1594,622
202453,"2021",1079,408
202453,"2017",865,332
202453,"2020",564,255
202454,"2014",40,12
202454,"2012",235,76
202454,"2016",26,5
202454,"2011",90,21
202455,"2011",50,21
202455,"2012",29,14
202456,"2017",338,165
202456,"2013",1403,564
202456,"2018",31,11
202456,"2022",108,42
202456,"2014",737,269
202456,"2012",1045,344
202456,"2021",58,15
202456,"2011",70,26
202456,"2019",40,6
202458,"2021",2145,871
202458,"2018",2729,976
202458,"2020",622,244
202458,"2017",1898,717
202458,"2012",135,42
202458,"2022",389,159
202458,"2014",119,25
202458,"2019",3114,1221
202458,"2013",329,108
202458,"2016",172,65
202459,"2013",107,43
202459,"2012",75,23
202460,"2015",146,42
202460,"2013",247,109
202460,"2019",1531,558
202460,"2018",972,358
202460,"2012",115,34
202460,"2020",1721,675
202460,"2022",2886,1165
202460,"2017",890,310
202460,"2021",2830,1105
202460,"2024",1445,514
202460,"2023",2300,929
202460,"2016",149,42
202460,"2011",NA,NA
202460,"2014",372,131
202461,"2012",655,263
202461,"2013",320,117
202463,"2012",42,11
202464,"2014",36,17
202464,"2012",27,4
202464,"2015",22,5
202464,"2023",34,10
202464,"2016",37,11
202464,"2008",NA,NA
202464,"2013",NA,NA
202464,"2022",305,113
202465,"2012",68,27
202466,"2012",30,9
202468,"2019",927,344
202468,"2022",2710,1055
202468,"2021",2166,836
202468,"2023",3140,1263
202468,"2020",709,278
202468,"2016",324,120
202468,"2024",2648,996
202468,"2013",253,88
202468,"2018",219,77
202468,"2017",63,20
202468,"2012",90,19
202468,"2015",137,47
202469,"2018",2356,935
202469,"2021",2334,902
202469,"2017",2750,1042
202469,"2022",1139,374
202469,"2019",1705,637
202469,"2015",1962,729
202469,"2023",172,44
202469,"2016",2245,870
202469,"2014",2198,870
202469,"2020",1514,583
202469,"2013",1187,408
202469,"2012",683,283
202470,"2015",1288,552
202470,"2017",836,297
202470,"2013",1796,761
202470,"2014",1514,625
202470,"2016",2049,806
202470,"2012",514,192
202471,"2007",NA,NA
202471,"2017",148,57
202471,"2018",138,53
202471,"2019",105,30
202471,"2011",NA,NA
202471,"2016",63,24
202471,"2014",NA,NA
202471,"2015",NA,NA
202471,"2012",39,9
202471,"2020",182,81
202473,"2012",32,13
202474,"2012",19,4
202476,"2012",43,14
202477,"2015",311,121
202477,"2013",377,144
202477,"2014",768,276
202477,"2012",129,34
202478,"2017",18,5
202478,"2021",146,46
202478,"2019",44,10
202478,"2013",139,34
202478,"2016",310,118
202478,"2012",59,17
202478,"2014",72,31
202479,"2021",299,86
202479,"2018",33,6
202479,"2014",456,175
202479,"2013",222,72
202479,"2015",233,87
202479,"2012",139,38
202479,"2023",30,7
202479,"2017",214,58
202479,"2016",65,20
202480,"2019",121,34
202480,"2012",85,25
202480,"2013",88,31
202480,"2015",308,94
202480,"2017",675,232
202480,"2018",287,79
202480,"2014",65,25
202480,"2016",383,138
202481,"2012",92,41
202481,"2013",19,3
202482,"2015",106,47
202482,"2019",309,114
202482,"2020",215,72
202482,"2012",60,29
202482,"2017",346,137
202482,"2018",196,74
202482,"2016",274,131
202482,"2021",86,36
202483,"2013",15,3
202483,"2012",200,74
202484,"2019",328,123
202484,"2015",479,164
202484,"2013",105,29
202484,"2014",304,80
202484,"2020",52,11
202484,"2018",249,69
202484,"2017",768,272
202484,"2016",1068,388
202484,"2012",225,75
202485,"2012",20,2
202486,"2013",665,245
202486,"2012",232,76
202487,"2012",33,5
202487,"2015",39,5
202487,"2013",490,200
202487,"2014",231,98
202488,"2018",239,117
202488,"2015",49,16
202488,"2019",99,54
202488,"2012",24,6
202489,"2013",77,26
202489,"2016",1197,446
202489,"2014",30,13
202489,"2017",1630,614
202489,"2015",1028,392
202489,"2018",1012,316
202489,"2012",37,12
202490,"2020",548,195
202490,"2016",382,141
202490,"2022",795,276
202490,"2023",644,246
202490,"2013",47,19
202490,"2017",160,56
202490,"2015",264,101
202490,"2012",NA,NA
202490,"2019",1974,718
202490,"2014",93,35
202490,"2018",1044,392
202490,"2021",1546,566
202491,"2019",307,94
202491,"2020",63,22
202491,"2012",55,28
202491,"2018",140,52
202491,"2016",116,48
202492,"2020",698,287
202492,"2012",121,39
202492,"2024",132,33
202492,"2018",2375,939
202492,"2017",2238,910
202492,"2019",1745,676
202492,"2013",83,38
202492,"2016",795,292
202492,"2014",80,25
202492,"2022",1399,518
202492,"2021",1178,473
202492,"2015",496,169
202493,"2021",390,162
202493,"2020",143,52
202493,"2017",208,95
202493,"2012",29,8
202493,"2015",NA,NA
202493,"2008",NA,NA
202493,"2014",NA,NA
202493,"2018",169,60
202493,"2016",NA,NA
202493,"2011",NA,NA
202493,"2023",NA,NA
202493,"2022",236,92
202493,"2019",236,98
202494,"2024",2055,780
202494,"2017",3145,1285
202494,"2023",1237,477
202494,"2012",122,46
202494,"2015",2275,916
202494,"2013",1255,482
202494,"2022",637,248
202494,"2018",2598,1027
202494,"2016",2778,1052
202494,"2019",2747,1020
202494,"2021",2608,983
202494,"2020",1301,502
202494,"2014",2382,872
202495,"2012",35,10
202496,"2015",36,12
202496,"2012",42,14
202496,"2017",76,30
202496,"2016",626,189
202496,"2013",29,7
202496,"2014",38,11
202497,"2014",351,114
202497,"2012",29,5
202497,"2013",260,95
202497,"2018",72,30
202497,"2016",96,25
202498,"2018",343,149
202498,"2019",46,14
202498,"2013",267,93
202498,"2010",NA,NA
202498,"2007",NA,NA
202498,"2015",379,143
202498,"2016",237,85
202498,"2014",728,271
202498,"2011",NA,NA
202498,"2012",43,14
202498,"2017",185,78
202499,"2017",1693,564
202499,"2018",2403,906
202499,"2024",2581,956
202499,"2016",867,287
202499,"2013",987,348
202499,"2015",532,188
202499,"2012",185,66
202499,"2021",1167,389
202499,"2022",1072,378
202499,"2020",823,293
202499,"2014",1384,474
202499,"2019",2582,946
202499,"2023",2291,828
202500,"2015",43,12
202500,"2013",353,132
202500,"2012",45,8
202503,"2013",464,179
202503,"2019",160,45
202503,"2014",585,206
202503,"2012",39,8
202503,"2016",162,52
202503,"2018",715,259
202503,"2023",NA,NA
202503,"2017",409,146
202503,"2015",99,28
202504,"2019",229,71
202504,"2017",1405,488
202504,"2016",625,203
202504,"2013",136,40
202504,"2020",40,11
202504,"2014",204,62
202504,"2015",389,125
202504,"2012",139,52
202504,"2018",674,215
202505,"2014",1291,484
202505,"2024",NA,NA
202505,"2022",2702,916
202505,"2021",2131,700
202505,"2019",3087,1088
202505,"2017",538,164
202505,"2013",250,90
202505,"2016",1753,560
202505,"2023",1973,712
202505,"2015",2305,832
202505,"2020",675,214
202505,"2012",26,7
202505,"2018",1297,433
202506,"2020",236,92
202506,"2016",927,331
202506,"2024",36,9
202506,"2012",48,11
202506,"2014",37,8
202506,"2019",1551,574
202506,"2021",364,140
202506,"2018",583,217
202506,"2023",69,21
202506,"2015",346,152
202508,"2016",188,69
202508,"2013",54,26
202508,"2018",240,83
202508,"2015",NA,NA
202536,"2015",197,69
202536,"2017",585,193
202536,"2021",1076,411
202536,"2014",138,54
202536,"2020",311,106
202536,"2022",999,410
202536,"2016",522,204
202536,"2018",1374,473
202536,"2019",918,309
202536,"2023",1257,465
202536,"2024",1543,561
202539,"2019",30,5
202558,"2013",45,12
202578,"2019",99,41
202579,"2020",51,16
202579,"2021",414,143
202579,"2013",44,19
202579,"2019",248,87
202579,"2014",38,16
202580,"2024",33,8
202580,"2021",67,35
202594,"2015",73,19
202594,"2013",53,18
202596,"2022",143,44
202596,"2018",2697,1037
202596,"2020",43,13
202596,"2017",323,110
202596,"2019",1629,539
202596,"2012",NA,NA
202596,"2021",913,313
202600,"2017",413,163
202600,"2014",NA,NA
202600,"2015",NA,NA
202600,"2023",937,336
202600,"2019",343,132
202600,"2020",357,161
202600,"2024",2253,858
202600,"2021",792,300
202600,"2018",450,191
202600,"2022",713,260
202604,"2021",36,5
202604,"2019",53,28
202604,"2022",468,161
202604,"2020",144,52
202604,"2013",NA,NA
202604,"2015",NA,NA
202604,"2012",NA,NA
202604,"2023",410,153
202606,"2016",44,12
202614,"2018",42,10
202614,"2017",98,31
202622,"2018",59,14
202622,"2010",NA,NA
202622,"2013",85,22
202622,"2014",192,55
202622,"2016",237,83
202622,"2015",NA,NA
202628,"2016",185,79
202628,"2018",110,41
202628,"2015",269,125
202628,"2017",393,121
202628,"2014",286,105
202628,"2023",795,275
202628,"2013",188,63
202628,"2022",974,360
202628,"2021",453,187
202639,"2017",42,12
202642,"2014",22,1
202653,"2015",769,289
202653,"2014",169,64
202653,"2016",1269,471
202653,"2018",357,135
202653,"2017",700,233
202653,"2019",228,58
202659,"2013",272,104
202659,"2019",89,34
202659,"2021",181,74
202659,"2017",72,38
202659,"2018",51,24
202659,"2016",157,64
202659,"2014",NA,NA
202659,"2012",NA,NA
202659,"2015",NA,NA
202662,"2024",67,21
202662,"2018",87,26
202662,"2023",190,68
202663,"2021",1290,449
202663,"2011",NA,NA
202663,"2022",2072,727
202663,"2013",142,53
202663,"2014",182,67
202663,"2018",1588,580
202663,"2023",2440,883
202663,"2016",1209,414
202663,"2019",1779,664
202663,"2020",1050,382
202663,"2024",2383,843
202663,"2015",516,194
202663,"2017",1886,680
202671,"2015",804,292
202671,"2024",23,4
202671,"2016",398,109
202671,"2014",31,4
202672,"2021",32,7
202681,"2017",115,41
202681,"2020",71,22
202681,"2021",26,8
202681,"2015",124,49
202681,"2014",156,64
202681,"2018",100,15
202684,"2014",190,60
202684,"2021",516,213
202684,"2022",824,288
202684,"2015",445,166
202684,"2016",396,131
202684,"2017",911,346
202684,"2020",428,152
202684,"2019",832,308
202684,"2018",576,221
202684,"2024",1184,432
202684,"2023",2297,832
202685,"2014",211,79
202685,"2018",24,9
202685,"2017",177,43
202685,"2016",244,113
202685,"2015",190,69
202688,"2021",32,8
202688,"2018",130,46
202688,"2020",121,46
202688,"2022",160,63
202688,"2016",188,68
202688,"2012",NA,NA
202688,"2019",254,87
202688,"2014",NA,NA
202688,"2017",146,43
202688,"2023",108,37
202693,"2016",217,74
202693,"2015",NA,NA
202693,"2018",77,26
202693,"2017",312,108
202694,"2017",276,116
202694,"2014",541,203
202694,"2008",NA,NA
202694,"2020",37,11
202694,"2011",NA,NA
202694,"2015",919,407
202694,"2016",998,344
202694,"2007",NA,NA
202694,"2013",395,157
202695,"2016",32,11
202695,"2017",43,17
202701,"2023",92,35
202701,"2018",39,13
202701,"2017",396,131
