"player_id","year","bp","bp_converted"
103393,"2010",50,17
103393,"2007",50,25
103395,"2003",10,4
103395,"2004",NA,NA
103395,"2008",12,6
103395,"2009",3,1
103395,"2006",11,6
103395,"2010",2,2
103395,"2005",5,3
103395,"2002",23,7
103401,"2007",136,49
103401,"2004",133,57
103401,"2005",165,75
103401,"2014",20,7
103401,"2010",3,1
103401,"2009",89,41
103401,"2013",61,22
103401,"2006",NA,NA
103401,"2011",50,18
103401,"2000",1,0
103401,"2012",24,10
103401,"2016",5,2
103401,"2015",19,8
103401,"2008",83,36
103401,"2002",2,1
103403,"2003",8,2
103403,"2002",0,0
103403,"2001",28,14
103403,"2004",9,5
103403,"2007",2,2
103403,"2005",8,4
103408,"2002",109,48
103408,"2006",7,2
103408,"2004",64,22
103408,"2005",16,8
103408,"2003",237,84
103420,"1999",30,17
103420,"1996",35,19
103420,"2008",NA,NA
103420,"2001",178,88
103420,"2000",59,22
103420,"1998",10,5
103420,"2005",124,45
103420,"2004",33,9
103420,"1997",NA,NA
103420,"2002",69,28
103424,"2006",22,10
103428,"2010",425,193
103428,"2004",NA,NA
103428,"2008",57,27
103428,"2002",NA,NA
103428,"2011",161,63
103428,"2005",418,170
103428,"2001",170,73
103428,"2003",NA,NA
103428,"2000",NA,NA
103428,"2006",NA,NA
103428,"2009",110,38
103428,"2012",96,36
103428,"2007",NA,NA
103428,"1999",10,4
103429,"2009",52,18
103429,"2010",NA,NA
103429,"2008",NA,NA
103429,"2006",NA,NA
103429,"2005",48,20
103429,"2004",54,16
103429,"2011",19,7
103429,"2003",72,34
103429,"2007",16,8
103435,"2004",14,3
103435,"2003",4,1
103435,"2008",9,4
103437,"2009",1,1
103437,"2008",0,0
103444,"2009",10,5
103444,"2007",NA,NA
103444,"2012",NA,NA
103444,"2000",59,14
103444,"2005",207,71
103444,"2011",NA,NA
103444,"2008",NA,NA
103444,"2001",52,23
103444,"2006",63,21
103444,"2004",31,17
103444,"2002",125,53
103444,"1999",28,13
103444,"2003",253,113
103444,"2013",NA,NA
103448,"2008",6,3
103451,"2009",152,74
103451,"2005",169,76
103451,"2006",269,100
103451,"2003",36,15
103451,"2007",110,39
103451,"2001",32,15
103451,"2010",130,51
103451,"2013",36,10
103451,"2014",36,17
103451,"2008",50,15
103451,"2004",53,30
103451,"2002",42,20
103451,"1998",2,0
103451,"2011",39,17
103451,"1999",32,16
103451,"2000",33,6
103451,"2012",139,56
103465,"2005",2,0
103465,"2003",10,4
103470,"2004",40,10
103470,"2007",112,37
103470,"2006",52,20
103470,"2009",134,58
103470,"2003",102,30
103470,"2005",9,3
103470,"2011",76,18
103470,"2008",60,14
103470,"2012",0,0
103470,"2010",14,6
103484,"2002",NA,NA
103484,"2013",152,62
103484,"2001",118,54
103484,"2008",NA,NA
103484,"2000",23,7
103484,"2012",140,62
103484,"2010",232,79
103484,"2007",NA,NA
103484,"2005",NA,NA
103484,"1998",13,2
103484,"2004",201,79
103484,"2003",NA,NA
103484,"2006",NA,NA
103484,"2009",NA,NA
103484,"1999",18,7
103484,"2011",73,23
103487,"2000",30,11
103487,"2001",NA,NA
103487,"2007",14,7
103487,"2006",35,11
103487,"1998",2,0
103487,"2002",31,12
103487,"2005",49,20
103490,"2009",97,43
103490,"2007",49,23
103490,"2006",21,8
103490,"2008",128,55
103490,"2005",163,73
103490,"2010",77,32
103490,"2004",5,0
103503,"2005",112,48
103503,"2009",9,1
103503,"2006",274,127
103503,"2003",4,2
103506,"2009",100,36
103506,"2003",6,3
103506,"2008",109,42
103506,"2004",55,22
103506,"2006",132,51
103506,"2002",12,3
103506,"2010",12,4
103506,"2007",NA,NA
103506,"2005",10,4
103507,"2009",98,38
103507,"2005",NA,NA
103507,"2004",NA,NA
103507,"2010",375,173
103507,"2003",NA,NA
103507,"2011",244,101
103507,"2006",449,163
103507,"2012",82,19
103507,"2000",NA,NA
103507,"2002",NA,NA
103507,"2001",NA,NA
103507,"1999",227,93
103507,"2007",444,179
103507,"2008",233,94
103516,"2004",9,4
103516,"2007",47,12
103516,"2006",41,12
103516,"2005",28,15
103520,"2008",8,2
103520,"2006",4,3
103520,"2003",5,0
103521,"2004",2,0
103521,"2006",21,10
103521,"2008",12,8
103521,"2009",7,3
103530,"2001",6,0
103530,"2005",8,4
103530,"2004",3,1
103530,"2008",1,0
103530,"2003",38,14
103530,"2007",33,18
103530,"2006",30,9
103534,"2008",107,37
103534,"2006",24,6
103534,"2007",152,61
103534,"2012",25,16
103534,"2011",8,3
103534,"2009",141,46
103534,"2005",3,1
103534,"2004",14,5
103535,"2007",NA,NA
103535,"2005",67,25
103535,"2006",65,20
103535,"2010",8,3
103535,"2003",15,4
103535,"2008",61,21
103535,"2009",7,4
103535,"2004",222,78
103535,"2002",7,3
103538,"2006",13,5
103543,"2010",7,3
103543,"2008",56,12
103553,"2004",5,1
103553,"2008",17,3
103553,"2001",10,3
103553,"2007",45,18
103559,"2005",5,4
103565,"2004",25,10
103565,"2010",174,79
103565,"2011",38,12
103565,"2018",23,11
103565,"2015",48,18
103565,"2012",9,3
103565,"2017",52,16
103565,"2020",7,3
103565,"2014",100,40
103565,"2016",242,97
103565,"2013",42,14
103566,"2005",143,57
103566,"2012",146,44
103566,"2009",154,52
103566,"2014",47,16
103566,"2001",120,46
103566,"2004",222,90
103566,"2007",217,73
103566,"2008",NA,NA
103566,"2000",96,39
103566,"2003",77,16
103566,"2002",96,27
103566,"2010",NA,NA
103566,"2006",31,17
103566,"2013",NA,NA
103566,"2011",128,54
103580,"2001",19,5
103580,"2004",111,39
103580,"2008",NA,NA
103580,"2012",NA,NA
103580,"2007",48,18
103580,"2009",53,17
103580,"2010",9,4
103580,"2006",27,7
103580,"2002",NA,NA
103580,"2005",NA,NA
103580,"2003",9,4
103580,"2011",10,3
103581,"2004",114,61
103581,"2003",NA,NA
103581,"2006",NA,NA
103581,"2007",7,2
103581,"2001",73,30
103581,"2002",113,48
103581,"2005",NA,NA
103581,"2009",9,3
103582,"2004",8,1
103582,"2007",158,63
103582,"2010",239,95
103582,"2009",123,37
103582,"2016",78,28
103582,"2015",78,27
103582,"2013",47,17
103582,"2014",36,18
103582,"2008",48,26
103582,"2005",7,2
103582,"2011",225,80
103582,"2006",100,42
103582,"2012",117,39
103592,"2005",66,21
103592,"2007",9,3
103592,"2009",1,0
103592,"2004",54,21
103592,"2006",10,4
103594,"2003",NA,NA
103594,"1999",4,0
103594,"2005",59,23
103594,"2009",1,0
103594,"2013",NA,NA
103594,"2008",11,3
103594,"2002",29,8
103594,"2007",7,4
103594,"2001",24,8
103594,"2006",78,24
103594,"2015",NA,NA
103598,"2003",185,86
103598,"1999",NA,NA
103598,"2013",198,77
103598,"2001",NA,NA
103598,"2005",274,118
103598,"1998",73,34
103598,"2000",100,46
103598,"2010",173,77
103598,"2006",437,181
103598,"2011",200,105
103598,"2007",132,56
103598,"2009",NA,NA
103598,"2004",NA,NA
103598,"2002",112,36
103598,"2008",81,18
103598,"2012",283,106
103602,"2010",38,10
103602,"2012",37,13
103602,"2001",102,35
103602,"2006",NA,NA
103602,"1998",NA,NA
103602,"2002",321,150
103602,"2005",NA,NA
103602,"2004",NA,NA
103602,"2007",NA,NA
103602,"2000",30,5
103602,"2008",NA,NA
103602,"2011",27,13
103602,"1999",4,2
103602,"2009",421,159
103602,"2003",NA,NA
103623,"2006",4,1
103626,"2003",19,8
103626,"2005",16,4
103646,"2005",1,0
103653,"2006",5,2
103656,"2006",192,78
103656,"2013",246,89
103656,"2004",165,63
103656,"2012",135,58
103656,"2007",NA,NA
103656,"2017",11,5
103656,"2003",171,72
103656,"2001",180,76
103656,"2015",136,43
103656,"2008",296,114
103656,"2014",146,55
103656,"2016",80,33
103656,"2002",243,84
103656,"2009",80,30
103656,"2011",363,143
103656,"2010",99,28
103656,"2005",187,70
103657,"2004",2,1
103657,"2008",4,1
103657,"2013",2,1
103657,"2006",29,11
103657,"2007",1,1
103657,"2012",2,1
103663,"2004",5,3
103663,"2005",6,3
103663,"2002",10,1
103672,"2010",NA,NA
103672,"2007",NA,NA
103672,"2013",6,1
103672,"2006",NA,NA
103672,"2011",68,31
103672,"2012",60,21
103672,"2005",97,33
103672,"2004",121,51
103672,"2009",14,3
103672,"2003",62,31
103672,"2001",24,8
103672,"2002",2,1
103675,"2006",41,13
103675,"2007",NA,NA
103675,"2009",116,50
103675,"2008",14,7
103675,"2010",5,2
103675,"2012",27,9
103675,"2011",32,15
103676,"2006",12,4
103676,"2012",17,5
103676,"2008",1,0
103676,"2011",37,19
103676,"2009",8,0
103676,"2010",19,2
103684,"2008",1,0
103684,"2006",6,1
103684,"2007",3,1
103693,"2009",21,4
103693,"2005",38,14
103693,"2007",47,14
103693,"2002",0,0
103693,"2006",61,20
103693,"2010",14,5
103693,"2004",66,30
103693,"2003",38,23
103693,"2008",43,16
103694,"2006",175,56
103694,"2002",153,52
103694,"2012",82,32
103694,"2009",52,13
103694,"2001",95,44
103694,"2011",113,51
103694,"2000",NA,NA
103694,"2013",20,10
103694,"2007",NA,NA
103694,"2004",NA,NA
103694,"2010",NA,NA
103694,"2003",242,116
103694,"2005",NA,NA
103694,"2008",211,78
103700,"2004",30,12
103700,"2007",15,6
103700,"2002",2,2
103700,"2006",35,14
103700,"2005",19,6
103701,"2008",83,23
103701,"2007",123,52
103701,"2006",32,10
103702,"2006",8,3
103708,"2005",0,0
103708,"2011",18,6
103708,"2013",13,4
103709,"2007",105,36
103709,"2000",NA,NA
103709,"2005",8,2
103709,"2003",44,16
103709,"2006",74,32
103709,"1999",NA,NA
103709,"2001",34,9
103709,"2008",18,8
103709,"2002",224,98
103709,"2012",NA,NA
103709,"2004",80,28
103714,"2003",NA,NA
103714,"2013",0,0
103714,"2001",378,152
103714,"2002",37,15
103714,"2010",6,3
103714,"1999",126,48
103714,"1998",12,6
103714,"2005",15,10
103714,"2012",NA,NA
103714,"2006",9,5
103714,"2000",NA,NA
103714,"2009",29,15
103714,"2011",5,3
103716,"2005",17,9
103716,"2004",17,4
103718,"2007",3,1
103722,"2012",66,31
103722,"2010",301,121
103722,"2011",71,26
103722,"2014",0,0
103722,"2007",97,31
103722,"2003",4,3
103722,"2004",60,23
103722,"2002",1,1
103722,"2013",14,4
103722,"2009",356,131
103722,"2006",339,147
103722,"2005",172,75
103722,"2008",299,110
103726,"2004",6,0
103726,"2006",51,17
103730,"2005",25,11
103730,"2006",3,0
103730,"2003",1,0
103730,"2004",51,14
103730,"2007",3,2
103735,"2003",4,1
103735,"2007",9,4
103735,"1999",17,7
103735,"2008",10,4
103735,"2009",0,0
103735,"1998",NA,NA
103735,"2012",5,0
103735,"2000",9,2
103737,"2003",10,2
103737,"2005",26,12
103737,"2002",39,18
103737,"2006",81,30
103747,"2009",16,3
103747,"2011",4,2
103747,"2008",22,7
103747,"2006",1,0
103747,"2007",24,11
103747,"2010",13,5
103748,"2008",8,1
103752,"2008",2,1
103752,"2010",NA,NA
103752,"2006",164,64
103752,"2005",14,4
103752,"2011",43,16
103752,"2007",56,20
103752,"2003",4,1
103752,"2009",194,70
103754,"2004",16,6
103754,"2001",8,2
103754,"2003",1,1
103754,"2005",2,0
103758,"2009",164,61
103758,"2001",165,55
103758,"2003",181,86
103758,"2005",384,153
103758,"2008",15,6
103758,"2010",153,64
103758,"2004",NA,NA
103758,"2002",160,78
103758,"1999",2,1
103758,"2006",30,11
103758,"1998",23,5
103758,"2000",29,9
103761,"2004",9,2
103761,"2007",18,7
103761,"2008",5,0
103761,"2006",3,0
103761,"2005",14,6
103762,"2005",3,2
103763,"2008",28,6
103775,"2005",12,4
103775,"2006",0,0
103781,"2001",11,2
103781,"2005",NA,NA
103781,"2007",NA,NA
103781,"2011",NA,NA
103781,"2008",NA,NA
103781,"2009",NA,NA
103781,"2002",87,41
103781,"2014",113,33
103781,"2000",NA,NA
103781,"2013",220,94
103781,"2017",11,9
103781,"2010",101,31
103781,"1999",18,7
103781,"2016",71,28
103781,"2012",NA,NA
103781,"2018",10,3
103781,"2003",NA,NA
103781,"2006",NA,NA
103781,"2004",238,113
103781,"2015",82,37
103782,"2010",2,0
103782,"2006",5,2
103786,"2003",NA,NA
103786,"2007",549,263
103786,"2008",NA,NA
103786,"2010",NA,NA
103786,"2012",253,120
103786,"2006",NA,NA
103786,"2005",NA,NA
103786,"2001",179,70
103786,"2002",266,120
103786,"2004",NA,NA
103786,"2000",25,17
103786,"2011",158,53
103786,"2014",60,25
103786,"2009",546,234
103786,"2013",188,94
103789,"2001",78,34
103789,"2008",NA,NA
103789,"2004",92,33
103789,"2003",136,46
103789,"2007",NA,NA
103789,"2009",NA,NA
103789,"2005",48,16
103789,"2002",88,40
103789,"2006",NA,NA
103789,"1999",14,7
103794,"2007",160,50
103794,"2006",113,39
103794,"2011",55,18
103794,"2008",136,57
103794,"2015",NA,NA
103794,"2010",NA,NA
103794,"2016",152,58
103794,"2014",331,122
103794,"2012",156,57
103794,"2013",158,60
103794,"2017",12,4
103794,"2009",136,66
103799,"2008",13,2
103799,"2006",10,2
103799,"2002",0,0
103799,"2000",12,6
103799,"2011",22,7
103799,"2012",33,8
103799,"2003",13,6
103805,"2007",2,1
103808,"2011",94,23
103808,"2010",107,33
103808,"2003",5,3
103808,"2005",102,36
103808,"2009",NA,NA
103808,"2013",10,3
103808,"2007",130,36
103808,"2004",44,13
103808,"2006",207,81
103808,"2008",119,38
103808,"2014",17,5
103808,"2012",126,42
103819,"1999",NA,NA
103819,"2004",NA,NA
103819,"2017",34,11
103819,"2015",76,16
103819,"2007",71,17
103819,"2001",NA,NA
103819,"2000",NA,NA
103819,"2021",96,33
103819,"2020",65,26
103819,"2012",NA,NA
103819,"2002",127,37
103819,"2019",NA,NA
103819,"2011",72,22
103819,"2008",NA,NA
103819,"1998",28,10
103819,"2003",NA,NA
103819,"2016",233,92
103819,"2005",54,20
103819,"2018",44,13
103819,"2006",48,19
103819,"2014",NA,NA
103819,"2010",90,24
103819,"2009",112,30
103819,"2013",541,214
103820,"2005",NA,NA
103820,"2007",10,2
103820,"2006",11,4
103820,"2002",3,1
103820,"2003",NA,NA
103822,"2008",1,1
103823,"2009",65,21
103823,"2002",1,0
103823,"2011",66,23
103823,"2012",9,4
103823,"2006",129,53
103823,"2007",16,2
103823,"2008",126,62
103823,"2005",30,9
103830,"2004",1,1
103830,"2007",10,4
103830,"2008",6,1
103830,"2005",1,1
103830,"2003",NA,NA
103830,"2009",NA,NA
103835,"2003",159,86
103835,"2010",37,14
103835,"2006",NA,NA
103835,"2007",335,162
103835,"2011",222,99
103835,"2016",11,3
103835,"2009",35,12
103835,"2013",126,55
103835,"2012",235,101
103835,"2002",12,5
103835,"2008",174,75
103835,"2001",NA,NA
103835,"2004",NA,NA
103835,"2014",91,31
103835,"2005",NA,NA
103837,"2006",3,0
103837,"2003",0,0
103837,"2002",41,14
103837,"2004",1,1
103843,"2003",3,2
103843,"2011",20,5
103843,"2016",48,21
103843,"2009",69,34
103843,"2017",44,14
103843,"2007",13,7
103843,"2012",44,15
103843,"2004",54,24
103843,"2008",2,0
103843,"2015",16,4
103843,"2010",110,52
103843,"2006",28,7
103843,"2014",NA,NA
103843,"2005",NA,NA
103843,"2013",NA,NA
103849,"2003",10,3
103849,"2008",14,6
103849,"2006",3,0
103849,"2004",3,2
103849,"2005",33,10
103850,"2008",23,9
103850,"2009",14,8
103850,"2011",1,0
103852,"2012",290,105
103852,"2011",NA,NA
103852,"2023",33,9
103852,"1998",3,0
103852,"2008",NA,NA
103852,"2019",NA,NA
103852,"2009",97,48
103852,"2022",36,10
103852,"2003",NA,NA
103852,"2017",189,71
103852,"2013",87,25
103852,"2014",NA,NA
103852,"2021",137,52
103852,"2015",396,131
103852,"2007",173,75
103852,"2002",188,71
103852,"2016",363,128
103852,"2006",154,67
103852,"2001",62,21
103852,"2018",81,22
103852,"2005",240,100
103852,"2020",81,28
103852,"2004",NA,NA
103852,"2000",0,0
103852,"2010",NA,NA
103857,"2004",40,14
103857,"2013",2,1
103857,"2012",NA,NA
103857,"2009",130,57
103857,"2010",53,15
103857,"2011",254,105
103857,"2005",33,14
103857,"2008",87,29
103857,"2007",253,101
103857,"2002",12,5
103857,"2003",11,3
103857,"2006",155,59
103857,"1999",6,1
103863,"2012",5,3
103863,"2004",3,0
103863,"2001",4,1
103863,"2009",12,3
103863,"2008",3,1
103863,"2002",2,0
103863,"2007",1,1
103863,"2013",3,0
103868,"2008",98,37
103868,"2006",40,15
103868,"2007",NA,NA
103868,"2011",15,6
103868,"2010",30,10
103868,"2004",3,0
103868,"2005",27,12
103868,"2009",133,48
103868,"2012",8,5
103878,"2005",0,0
103888,"2011",375,163
103888,"2005",91,39
103888,"2008",389,150
103888,"2012",NA,NA
103888,"2002",135,54
103888,"2009",172,74
103888,"2007",178,83
103888,"2001",101,38
103888,"2010",NA,NA
103888,"2015",65,25
103888,"2013",61,27
103888,"2006",67,19
103888,"2004",NA,NA
103888,"2000",43,17
103888,"2003",NA,NA
103893,"2014",163,75
103893,"2017",220,97
103893,"2011",27,11
103893,"2010",97,21
103893,"2016",341,148
103893,"2015",66,22
103893,"2007",10,6
103893,"2012",172,61
103893,"2013",96,39
103893,"2019",105,33
103893,"2006",8,3
103893,"2009",0,0
103893,"2021",3,1
103893,"2018",145,52
103893,"2020",28,9
103894,"2000",11,6
103894,"2014",NA,NA
103894,"1999",7,1
103894,"2007",10,4
103894,"2006",15,5
103898,"2008",197,85
103898,"2005",117,49
103898,"2001",18,9
103898,"2004",196,84
103898,"2007",362,138
103898,"2002",13,1
103898,"2016",135,46
103898,"2015",21,5
103898,"2012",241,109
103898,"2003",59,19
103898,"2017",174,66
103898,"2011",273,112
103898,"2006",354,137
103898,"2009",366,147
103898,"2014",NA,NA
103898,"2010",101,37
103898,"2018",149,51
103898,"2013",140,44
103908,"2009",313,131
103908,"2007",NA,NA
103908,"2006",148,47
103908,"2003",134,47
103908,"2016",131,69
103908,"2015",116,49
103908,"2014",148,50
103908,"2000",29,10
103908,"2004",NA,NA
103908,"2001",32,10
103908,"2002",186,86
103908,"2008",NA,NA
103908,"2013",119,44
103908,"2010",NA,NA
103908,"2005",NA,NA
103908,"2017",68,16
103908,"2012",208,77
103909,"2000",69,25
103909,"2001",346,156
103909,"2004",NA,NA
103909,"2002",208,101
103909,"2005",NA,NA
103909,"2006",272,112
103909,"2003",NA,NA
103909,"2008",78,41
103914,"2017",1,1
103914,"2006",8,5
103914,"2005",3,0
103914,"2011",2,2
103914,"2003",2,0
103914,"2012",0,0
103914,"2007",2,1
103914,"2002",0,0
103914,"2001",5,1
103914,"2004",2,0
103917,"2001",29,8
103917,"2015",94,39
103917,"2017",210,65
103917,"2002",6,0
103917,"2016",232,107
103917,"2014",192,68
103917,"2012",209,85
103917,"2008",196,73
103917,"2000",12,4
103917,"2007",251,97
103917,"2005",25,8
103917,"2021",5,3
103917,"2010",36,17
103917,"2009",33,16
103917,"2013",154,65
103917,"2018",60,25
103917,"2011",97,45
103917,"2004",65,24
103917,"2003",57,17
103917,"2006",139,56
103917,"2019",51,19
103924,"2007",14,7
103925,"2012",10,1
103925,"2003",2,1
103926,"2014",3,2
103926,"2013",46,12
103926,"2010",11,6
103926,"2009",13,6
103926,"2012",71,28
103926,"2008",7,3
103926,"2016",122,34
103926,"2011",9,4
103963,"2004",3,2
103963,"2005",NA,NA
103963,"2003",6,2
103964,"2005",3,0
103970,"2014",193,61
103970,"2010",NA,NA
103970,"2008",NA,NA
103970,"2004",488,212
103970,"2019",111,45
103970,"2011",112,43
103970,"2017",142,44
103970,"2015",93,33
103970,"2009",NA,NA
103970,"2003",NA,NA
103970,"2012",88,20
103970,"2006",NA,NA
103970,"2018",223,85
103970,"2005",198,80
103970,"2016",343,162
103970,"2007",NA,NA
103970,"2013",148,45
103970,"2002",143,67
103971,"2009",104,37
103971,"2002",24,11
103971,"2004",NA,NA
103971,"2005",NA,NA
103971,"2003",NA,NA
103971,"2010",67,20
103971,"2011",75,24
103971,"2012",51,13
103975,"2005",6,1
103976,"2011",12,8
103976,"2005",17,8
103976,"2007",52,26
103976,"2006",19,5
103976,"2009",10,0
103976,"2008",70,34
103984,"2006",3,1
103990,"2005",NA,NA
103990,"2011",199,84
103990,"2010",269,105
103990,"2017",85,40
103990,"2022",1,0
103990,"2008",100,28
103990,"2009",401,189
103990,"2018",7,1
103990,"2004",NA,NA
103990,"2016",54,12
103990,"2006",451,212
103990,"1999",30,12
103990,"2000",5,1
103990,"2014",502,187
103990,"2015",NA,NA
103990,"2002",NA,NA
103990,"2003",370,169
103990,"2013",457,187
103990,"2019",1,0
103990,"2001",453,196
103990,"2012",58,31
103990,"2007",NA,NA
103997,"2012",143,46
103997,"2015",7,3
103997,"2007",20,10
103997,"2006",NA,NA
103997,"2010",NA,NA
103997,"2013",NA,NA
103997,"2009",131,46
103997,"2003",NA,NA
103997,"2004",NA,NA
103997,"2011",254,121
103997,"2014",99,31
103997,"2001",NA,NA
103997,"2005",2,0
103999,"2010",37,15
103999,"2011",1,1
103999,"2007",12,5
103999,"2013",NA,NA
103999,"2006",42,17
103999,"2001",5,1
103999,"2008",14,6
103999,"2012",2,2
103999,"2009",38,14
104001,"2007",4,1
104001,"2006",3,2
104001,"2005",0,0
104003,"2012",NA,NA
104003,"2008",12,3
104003,"2006",13,5
104003,"2009",NA,NA
104003,"2010",37,5
104003,"2005",9,6
104003,"2011",7,3
104003,"2013",3,0
104004,"2003",5,2
104004,"2010",21,7
104004,"2007",12,6
104004,"2012",NA,NA
104004,"2002",17,8
104004,"2008",13,4
104004,"2006",6,3
104007,"2006",10,4
104007,"2011",1,0
104007,"2013",9,8
104007,"2016",8,5
104007,"2015",1,1
104010,"2010",16,6
104010,"2004",8,2
104010,"2005",2,1
104010,"2006",26,10
104010,"2009",23,8
104014,"2007",3,0
104014,"2004",2,1
104014,"2003",13,5
104014,"2000",12,3
104014,"2001",13,5
104019,"2005",17,6
104019,"2010",66,24
104019,"2003",NA,NA
104019,"2002",20,12
104019,"2008",57,19
104019,"2007",NA,NA
104019,"2009",NA,NA
104019,"2006",NA,NA
104019,"2004",157,67
104022,"1999",6,0
104022,"2017",193,77
104022,"2018",171,59
104022,"2002",NA,NA
104022,"2011",163,51
104022,"2008",108,32
104022,"2007",NA,NA
104022,"2012",269,136
104022,"2001",206,95
104022,"2004",NA,NA
104022,"2015",166,61
104022,"2014",158,69
104022,"2003",NA,NA
104022,"2000",36,13
104022,"2010",NA,NA
104022,"2009",NA,NA
104022,"2013",478,198
104022,"2005",235,114
104022,"2016",155,70
104022,"2006",NA,NA
104023,"2011",7,5
104025,"2010",NA,NA
104025,"2006",35,10
104025,"2011",NA,NA
104025,"2005",29,8
104025,"2007",167,57
104025,"2003",33,10
104025,"2008",79,29
104025,"2012",NA,NA
104025,"2009",41,11
104025,"2004",31,15
104026,"2001",4,2
104026,"2007",17,7
104026,"2002",17,4
104026,"2010",NA,NA
104026,"2013",7,4
104026,"2000",3,0
104026,"2004",NA,NA
104026,"2009",23,7
104026,"2011",NA,NA
104026,"2006",30,10
104026,"2003",14,6
104026,"2008",5,1
104026,"2005",NA,NA
104035,"2012",64,22
104035,"2009",69,25
104035,"2010",9,5
104035,"2004",10,3
104035,"2013",33,12
104035,"2007",24,2
104035,"2003",5,2
104035,"2006",61,19
104035,"2005",90,30
104035,"2008",226,75
104035,"2011",19,2
104037,"2005",6,2
104043,"2008",25,7
104043,"2004",127,67
104043,"2007",7,4
104043,"2001",48,23
104043,"2016",11,4
104043,"2002",24,11
104043,"2013",9,5
104043,"2010",11,4
104043,"2003",39,21
104043,"2014",8,2
104043,"2005",48,15
