"player_id","name_first","name_last","hand","dob","ioc","height"
211796,"Francoise","Abanda","R",19970205,"CAN",178
211814,"Julia","Grabher","R",19960702,"AUT",170
211817,"Elena Gabriela","Ruse","R",19971106,"ROU",NA
211843,"Anhelina","Kalinina","R",19970207,"UKR",179
211846,"Kyoka","Okamura","R",19951006,"JPN",NA
211864,"Maria Fernanda","Herazo Gonzalez","L",19970322,"COL",166
211874,"Victoria","Rodriguez","U",19950422,"MEX",170
211878,"Lizette","Cabrera","R",19971219,"AUS",167
211880,"Priscilla","Hon","R",19980510,"AUS",171
211881,"Olivia","Tjandramulia","R",19970511,"AUS",167
211887,"Maia","Lumsden","R",19980110,"GBR",NA
211901,"Aliona","Bolsova","R",19971106,"MDA",172
211903,"Barbara","Gatica","U",19960816,"CHI",NA
211920,"Martina","Capurro Taborda","L",19971204,"ARG",NA
211941,"Zoe","Hives","R",19961024,"AUS",NA
211951,"Ana","Konjuh","R",19971227,"CRO",174
211966,"Ksenia","Gaydarzhi","R",19950208,"RUS",NA
212001,"Natalia","Vikhlyantseva","R",19970216,"RUS",185
212026,"Kwan Yau","Ng","U",19970219,"HKG",NA
212034,"Fang Ying","Xun","U",19950114,"CHN",NA
212043,"Freya","Christie","R",19971108,"GBR",180
212044,"Katharina","Gerlach","R",19980219,"GER",NA
212805,"Paige Mary","Hourigan","R",19970203,"NZL",NA
213525,"Jil","Teichmann","L",19970715,"SUI",170
213530,"Allie","Kiick","R",19950630,"USA",170
213537,"Olga","Fridman","L",19980930,"UKR",177
213544,"Jana","Fett","R",19961102,"CRO",168
213550,"Sofia","Kenin","R",19981114,"USA",170
213576,"Iryna","Shymanovich","R",19970630,"BLR",NA
213602,"Gabriella","Taylor","R",19980307,"GBR",NA
213604,"Luisa","Stefani","R",19970809,"BRA",168
213620,"Jessica","Pieri","R",19970424,"ITA",NA
213631,"Marie","Bouzkova","R",19980721,"CZE",180
213634,"Rita","Atik","R",19971022,"MAR",NA
213646,"Dalma","Galfi","R",19980813,"HUN",178
213657,"Martha","Matoula","R",19970426,"GRE",NA
