"","player_id","year","first_return","first_won"
"25168",206374,"2014",118,45
"25169",206374,"2024",664,266
"25170",206374,"2017",170,74
"25171",206374,"2018",707,311
"25172",206376,"2012",NA,NA
"25173",206376,"2011",NA,NA
"25174",206376,"2013",NA,NA
"25175",206387,"2017",51,11
"25176",206387,"2018",114,42
"25177",206387,"2016",NA,NA
"25178",206387,"2015",NA,NA
"25179",206387,"2018",138,62
"25180",206387,"2020",88,39
"25181",206387,"2019",NA,NA
"25182",206389,"2014",NA,NA
"25183",206389,"2010",NA,NA
"25184",206390,"2018",20,2
"25185",206391,"2016",33,6
"25186",206391,"2020",146,49
"25187",206391,"2019",129,32
"25188",206391,"2022",114,33
"25189",206391,"2021",54,15
"25190",206391,"2018",33,6
"25191",206391,"2018",22,8
"25192",206391,"2023",33,12
"25193",206404,"2015",NA,NA
"25194",206404,"2017",270,83
"25195",206404,"2017",99,36
"25196",206404,"2016",257,98
"25197",206404,"2014",NA,NA
"25198",206404,"2016",317,108
"25199",206408,"2024",1031,332
"25200",206408,"2020",448,226
"25201",206408,"2020",118,33
"25202",206408,"2016",NA,NA
"25203",206408,"2016",184,58
"25204",206408,"2018",42,22
"25205",206408,"2021",NA,NA
"25206",206408,"2023",833,248
"25207",206408,"2023",609,269
"25208",206408,"2017",243,119
"25209",206408,"2022",NA,NA
"25210",206408,"2018",50,17
"25211",206408,"2024",400,165
"25212",206408,"2022",171,62
"25213",206408,"2017",112,27
"25214",206410,"2017",29,11
"25215",206417,"2024",135,40
"25216",206417,"2023",211,57
"25217",206417,"2023",145,66
"25218",206417,"2024",74,31
"25219",206417,"2022",NA,NA
"25220",206417,"2022",183,45
"25221",206420,"2023",NA,NA
"25222",206420,"2016",230,81
"25223",206420,"2016",98,39
"25224",206420,"2024",1144,353
"25225",206420,"2017",282,116
"25226",206420,"2020",575,174
"25227",206420,"2022",1517,637
"25228",206420,"2019",1454,587
"25229",206420,"2019",1121,397
"25230",206420,"2022",907,289
"25231",206420,"2018",605,180
"25232",206420,"2018",392,185
"25233",206420,"2024",1240,479
"25234",206420,"2021",NA,NA
"25235",206420,"2017",527,170
"25236",206420,"2020",897,385
"25237",206424,"2017",44,19
"25238",206424,"2016",176,94
"25239",206424,"2015",NA,NA
"25240",206424,"2018",99,36
"25241",206424,"2017",132,38
"25242",206430,"2021",31,4
"25243",206430,"2023",32,12
"25244",206430,"2024",102,40
"25245",206430,"2022",95,36
"25246",206430,"2019",31,5
"25247",206430,"2019",157,76
"25248",206430,"2015",39,16
"25249",206430,"2023",65,22
"25250",206430,"2022",80,41
"25251",206430,"2021",59,21
"25252",206433,"2016",30,6
"25253",206579,"2001",NA,NA
"25254",206579,"2004",NA,NA
"25255",206579,"2000",NA,NA
"25256",206579,"2003",NA,NA
"25257",206579,"2005",NA,NA
"25258",206606,"2008",NA,NA
"25259",206606,"1997",NA,NA
"25260",206606,"1998",NA,NA
"25261",206900,"2011",NA,NA
"25262",206900,"2010",NA,NA
"25263",206900,"1999",NA,NA
"25264",206900,"2000",NA,NA
"25265",206908,"2006",NA,NA
"25266",206908,"2002",NA,NA
"25267",206908,"2010",NA,NA
"25268",206924,"2011",NA,NA
"25269",207076,"2013",NA,NA
"25270",207213,"2005",NA,NA
"25271",207291,"1996",NA,NA
"25272",207291,"2008",NA,NA
"25273",207291,"1997",NA,NA
"25274",207291,"2006",NA,NA
"25275",207291,"2000",NA,NA
"25276",207617,"2008",NA,NA
"25277",207803,"2003",NA,NA
"25278",207803,"2005",NA,NA
"25279",207947,"2010",NA,NA
"25280",207947,"2002",NA,NA
"25281",207947,"2004",NA,NA
"25282",207947,"1999",NA,NA
"25283",207947,"2008",NA,NA
"25284",207947,"2005",NA,NA
"25285",207947,"2000",NA,NA
"25286",207947,"2003",NA,NA
"25287",207947,"1997",NA,NA
"25288",207947,"2001",NA,NA
"25289",207947,"2006",NA,NA
"25290",207947,"2009",NA,NA
"25291",207956,"2002",NA,NA
"25292",207956,"2004",NA,NA
"25293",207956,"2005",NA,NA
"25294",207956,"2008",NA,NA
"25295",207956,"2001",NA,NA
"25296",207956,"2000",NA,NA
"25297",207956,"2003",NA,NA
"25298",207956,"2006",NA,NA
"25299",207986,"2005",NA,NA
"25300",208067,"2005",NA,NA
"25301",208067,"2009",NA,NA
"25302",208067,"2011",NA,NA
"25303",208067,"2010",NA,NA
"25304",208076,"2005",NA,NA
"25305",208093,"2005",NA,NA
"25306",208093,"2004",NA,NA
"25307",208093,"2011",NA,NA
"25308",208093,"2009",NA,NA
"25309",208207,"2005",NA,NA
"25310",208207,"2004",NA,NA
"25311",208207,"2002",NA,NA
"25312",208207,"2003",NA,NA
"25313",208244,"2005",NA,NA
"25314",208245,"2005",NA,NA
"25315",208245,"2003",NA,NA
"25316",208260,"2006",NA,NA
"25317",208260,"2007",NA,NA
"25318",208260,"2009",NA,NA
"25319",208260,"2005",NA,NA
"25320",208260,"2003",NA,NA
"25321",208261,"1997",NA,NA
"25322",208261,"2008",NA,NA
"25323",208261,"1999",NA,NA
"25324",208261,"1998",NA,NA
"25325",208277,"2010",NA,NA
"25326",208287,"2006",NA,NA
"25327",208287,"2009",NA,NA
"25328",208287,"2005",NA,NA
"25329",208287,"2008",NA,NA
"25330",208287,"2007",NA,NA
"25331",208297,"2003",NA,NA
"25332",208297,"2008",NA,NA
"25333",208297,"2004",NA,NA
"25334",208323,"2005",NA,NA
"25335",208323,"2007",NA,NA
"25336",208427,"2005",NA,NA
"25337",208427,"2003",NA,NA
"25338",208531,"2018",145,53
"25339",208531,"2011",NA,NA
"25340",208531,"2014",NA,NA
"25341",208531,"2022",176,62
"25342",208531,"2019",NA,NA
"25343",208531,"2009",NA,NA
"25344",208531,"2012",NA,NA
"25345",208531,"2017",32,9
"25346",208531,"2010",NA,NA
"25347",208531,"2017",109,55
"25348",208531,"2016",NA,NA
"25349",208531,"2023",NA,NA
"25350",208549,"2007",NA,NA
"25351",208549,"2005",NA,NA
"25352",208549,"2006",NA,NA
"25353",208549,"2004",NA,NA
"25354",208549,"2008",NA,NA
"25355",208567,"2018",36,7
"25356",208603,"2015",NA,NA
"25357",208603,"2009",NA,NA
"25358",208686,"2005",NA,NA
"25359",208686,"2004",NA,NA
"25360",208774,"2005",NA,NA
"25361",208775,"2005",NA,NA
"25362",208797,"2008",NA,NA
"25363",208797,"2006",NA,NA
"25364",208797,"2005",NA,NA
"25365",208800,"2007",NA,NA
"25366",208810,"2010",NA,NA
"25367",208844,"2006",NA,NA
"25368",208882,"2006",NA,NA
"25369",208979,"2007",NA,NA
"25370",208979,"2005",NA,NA
"25371",208979,"2006",NA,NA
"25372",208982,"2006",NA,NA
"25373",208982,"2007",NA,NA
"25374",208983,"2009",NA,NA
"25375",208983,"2014",NA,NA
"25376",208983,"2000",NA,NA
"25377",208983,"2002",NA,NA
"25378",208983,"2012",NA,NA
"25379",208983,"2011",NA,NA
"25380",208983,"2001",NA,NA
"25381",208983,"2008",NA,NA
"25382",209026,"2005",NA,NA
"25383",209026,"2004",NA,NA
"25384",209033,"2007",NA,NA
"25385",209033,"2011",NA,NA
"25386",209033,"2009",NA,NA
"25387",209116,"2006",NA,NA
"25388",209117,"2007",NA,NA
"25389",209117,"2008",NA,NA
"25390",209118,"2007",NA,NA
"25391",209119,"2007",NA,NA
"25392",209154,"2014",NA,NA
"25393",209174,"2006",NA,NA
"25394",209174,"2008",NA,NA
"25395",209174,"2007",NA,NA
"25396",209191,"2008",NA,NA
"25397",209192,"2010",NA,NA
"25398",209192,"2009",NA,NA
"25399",209205,"2014",NA,NA
"25400",209205,"2013",NA,NA
"25401",209225,"2006",NA,NA
"25402",209331,"2010",NA,NA
"25403",209331,"2006",NA,NA
"25404",209331,"2011",NA,NA
"25405",209331,"2012",NA,NA
"25406",209331,"2014",NA,NA
"25407",209369,"2007",NA,NA
"25408",209371,"2008",NA,NA
"25409",209391,"2008",NA,NA
"25410",209433,"2008",NA,NA
"25411",209433,"2004",NA,NA
"25412",209494,"2007",NA,NA
"25413",209507,"2008",NA,NA
"25414",209534,"2010",NA,NA
"25415",209569,"2005",NA,NA
"25416",209573,"2011",NA,NA
"25417",209573,"2009",NA,NA
"25418",209573,"2010",NA,NA
"25419",209575,"2009",NA,NA
"25420",209580,"2013",NA,NA
"25421",209585,"2008",NA,NA
"25422",209628,"2007",NA,NA
"25423",209712,"2007",NA,NA
"25424",209712,"2009",NA,NA
"25425",209712,"2023",NA,NA
"25426",209712,"2014",NA,NA
"25427",209712,"2012",NA,NA
"25428",209712,"2010",NA,NA
"25429",209753,"2008",NA,NA
"25430",209753,"2009",NA,NA
"25431",209753,"2007",NA,NA
"25432",209776,"2009",NA,NA
"25433",209776,"2006",NA,NA
"25434",209776,"2007",NA,NA
"25435",209776,"2010",NA,NA
"25436",209794,"2008",NA,NA
"25437",209794,"2011",NA,NA
"25438",209805,"2007",NA,NA
"25439",209807,"2007",NA,NA
"25440",209836,"2003",NA,NA
"25441",209836,"2014",NA,NA
"25442",209836,"2000",NA,NA
"25443",209836,"2008",NA,NA
"25444",209836,"2012",NA,NA
"25445",209836,"2009",NA,NA
"25446",209836,"2002",NA,NA
"25447",209836,"2001",NA,NA
"25448",209836,"1999",NA,NA
"25449",209975,"2008",NA,NA
"25450",209975,"2007",NA,NA
"25451",209982,"2008",NA,NA
"25452",209983,"2008",NA,NA
"25453",209984,"2008",NA,NA
"25454",209984,"2010",NA,NA
"25455",209988,"2008",NA,NA
"25456",209991,"2006",NA,NA
"25457",210046,"2012",NA,NA
"25458",210046,"2011",NA,NA
"25459",210046,"2013",NA,NA
"25460",210046,"2016",14,12
"25461",210046,"2015",NA,NA
"25462",210046,"2014",NA,NA
"25463",210046,"2018",66,26
"25464",210046,"2017",22,7
"25465",210046,"2020",65,33
"25466",210046,"2020",25,5
"25467",210046,"2016",20,5
"25468",210078,"2005",NA,NA
"25469",210078,"2006",NA,NA
"25470",210113,"2013",NA,NA
"25471",210130,"2011",NA,NA
"25472",210130,"2009",NA,NA
"25473",210130,"2010",NA,NA
"25474",210130,"2008",NA,NA
"25475",210131,"2012",NA,NA
"25476",210132,"2009",NA,NA
"25477",210132,"2011",NA,NA
"25478",210134,"2012",NA,NA
"25479",210138,"2019",NA,NA
"25480",210138,"2018",38,12
"25481",210138,"2018",112,55
"25482",210138,"2016",NA,NA
"25483",210138,"2012",NA,NA
"25484",210138,"2015",NA,NA
"25485",210138,"2017",141,45
"25486",210159,"2010",NA,NA
"25487",210159,"2011",NA,NA
"25488",210160,"2011",NA,NA
"25489",210160,"2014",NA,NA
"25490",210163,"2011",NA,NA
"25491",210166,"2018",23,14
"25492",210166,"2013",NA,NA
"25493",210166,"2016",90,28
"25494",210166,"2014",NA,NA
"25495",210166,"2016",26,14
"25496",210171,"2013",NA,NA
"25497",210171,"2012",NA,NA
"25498",210173,"2013",NA,NA
"25499",210173,"2011",NA,NA
"25500",210173,"2015",NA,NA
"25501",210173,"2020",54,21
"25502",210173,"2017",130,48
"25503",210173,"2012",NA,NA
"25504",210173,"2018",105,33
"25505",210173,"2016",82,29
"25506",210173,"2020",64,35
"25507",210173,"2016",50,35
"25508",210173,"2014",NA,NA
"25509",210174,"2020",59,16
"25510",210174,"2016",16,12
"25511",210174,"2016",66,24
"25512",210174,"2018",20,13
"25513",210174,"2018",20,3
"25514",210174,"2011",NA,NA
"25515",210174,"2017",51,17
"25516",210207,"2008",NA,NA
"25517",210209,"2008",NA,NA
"25518",210271,"2014",NA,NA
"25519",210271,"2013",NA,NA
"25520",210271,"2012",NA,NA
"25521",210271,"2010",NA,NA
"25522",210271,"2019",96,36
"25523",210303,"2015",NA,NA
"25524",210303,"2024",126,34
"25525",210303,"2018",169,64
"25526",210303,"2014",NA,NA
"25527",210303,"2009",NA,NA
"25528",210303,"2016",26,7
"25529",210303,"2024",26,15
"25530",210303,"2023",54,19
"25531",210303,"2018",41,17
"25532",210303,"2023",45,18
"25533",210303,"2016",82,42
"25534",210303,"2010",NA,NA
"25535",210337,"2024",77,30
"25536",210337,"2023",213,75
"25537",210337,"2022",NA,NA
"25538",210337,"2020",39,11
"25539",210337,"2024",40,6
"25540",210337,"2023",156,57
"25541",210434,"2014",NA,NA
"25542",210439,"2012",NA,NA
"25543",210439,"2015",NA,NA
"25544",210439,"2013",NA,NA
"25545",210439,"2016",28,10
"25546",210448,"2011",NA,NA
"25547",210451,"2009",NA,NA
"25548",210451,"2008",NA,NA
"25549",210451,"2010",NA,NA
"25550",210521,"2012",NA,NA
"25551",210580,"2011",NA,NA
"25552",210622,"2021",31,5
"25553",210624,"2014",NA,NA
"25554",210624,"2012",NA,NA
"25555",210629,"2012",NA,NA
"25556",210629,"2017",148,41
"25557",210629,"2016",NA,NA
"25558",210640,"2015",NA,NA
"25559",210640,"2012",NA,NA
"25560",210660,"2013",NA,NA
"25561",210672,"2016",50,20
"25562",210672,"2016",28,9
"25563",210705,"2024",139,68
"25564",210705,"2020",84,27
"25565",210705,"2024",115,46
"25566",210705,"2020",130,48
"25567",210705,"2018",96,36
"25568",210705,"2022",104,49
"25569",210705,"2018",77,30
"25570",210705,"2021",245,116
"25571",210705,"2022",285,84
"25572",210705,"2019",149,70
"25573",210705,"2021",523,177
"25574",210705,"2019",273,99
"25575",210705,"2017",98,41
"25576",210722,"2016",105,47
"25577",210722,"2023",1137,500
"25578",210722,"2024",1109,344
"25579",210722,"2018",979,294
"25580",210722,"2016",129,44
"25581",210722,"2019",1369,470
"25582",210722,"2020",1365,606
"25583",210722,"2022",NA,NA
"25584",210722,"2017",983,320
"25585",210722,"2018",1976,829
"25586",210722,"2023",1067,362
"25587",210722,"2024",1124,464
"25588",210722,"2019",1412,600
"25589",210722,"2020",639,209
"25590",210722,"2021",1484,654
"25591",210722,"2021",NA,NA
"25592",210722,"2017",1404,654
"25593",210738,"2018",107,59
"25594",210738,"2013",NA,NA
"25595",210738,"2017",57,30
"25596",210738,"2019",106,49
"25597",210738,"2019",92,34
"25598",210738,"2020",141,57
"25599",210738,"2020",118,42
"25600",210738,"2021",70,28
"25601",210738,"2022",25,18
"25602",210738,"2022",119,32
"25603",210740,"2008",NA,NA
"25604",210740,"2018",44,20
"25605",210740,"2011",NA,NA
"25606",210740,"2010",NA,NA
"25607",210740,"2016",130,71
"25608",210740,"2009",NA,NA
"25609",210740,"2016",57,22
"25610",210740,"2018",52,26
"25611",210785,"2012",NA,NA
"25612",210786,"2020",160,50
"25613",210871,"2018",81,38
"25614",210871,"2018",39,12
"25615",210871,"2015",NA,NA
"25616",210871,"2017",25,11
"25617",210871,"2016",109,41
"25618",210871,"2017",41,18
"25619",210871,"2016",11,8
"25620",210880,"2014",NA,NA
"25621",210884,"2012",NA,NA
"25622",210886,"2023",697,260
"25623",210886,"2022",497,212
"25624",210886,"2021",NA,NA
"25625",210886,"2020",184,53
"25626",210886,"2023",977,313
"25627",210886,"2020",181,72
"25628",210886,"2024",691,324
"25629",210886,"2014",NA,NA
"25630",210886,"2021",216,93
"25631",210886,"2011",NA,NA
"25632",210886,"2022",NA,NA
"25633",210886,"2024",725,241
"25634",210913,"2019",75,23
"25635",210913,"2019",54,27
"25636",210920,"2009",NA,NA
"25637",210920,"2010",NA,NA
"25638",210920,"2011",NA,NA
"25639",210920,"2019",NA,NA
"25640",210920,"2018",40,10
"25641",210920,"2018",79,44
"25642",210926,"2018",46,19
"25643",210926,"2016",34,6
"25644",210926,"2018",46,6
"25645",210930,"2014",NA,NA
"25646",210931,"2018",27,5
"25647",210931,"2016",38,14
"25648",210931,"2016",74,36
"25649",210947,"2012",NA,NA
"25650",210947,"2017",48,32
"25651",210947,"2017",83,32
"25652",210951,"2020",39,10
"25653",210951,"2020",84,37
"25654",210951,"2014",NA,NA
"25655",210951,"2012",NA,NA
"25656",210951,"2013",NA,NA
"25657",210951,"2018",36,21
"25658",210952,"2013",NA,NA
"25659",210953,"2011",NA,NA
"25660",210953,"2012",NA,NA
"25661",210957,"2016",51,25
"25662",210957,"2017",80,32
"25663",210957,"2018",68,31
"25664",210957,"2018",94,46
"25665",210957,"2017",157,39
"25666",210958,"2015",NA,NA
"25667",210958,"2010",NA,NA
"25668",211002,"2018",23,9
"25669",211002,"2017",138,72
"25670",211002,"2018",77,38
"25671",211012,"2013",NA,NA
"25672",211012,"2012",NA,NA
"25673",211014,"2013",NA,NA
"25674",211014,"2012",NA,NA
"25675",211019,"2019",45,14
"25676",211031,"2021",29,6
"25677",211043,"2015",25,4
"25678",211043,"2016",NA,NA
"25679",211043,"2018",49,13
"25680",211063,"2024",68,27
"25681",211063,"2016",32,11
"25682",211069,"2011",NA,NA
"25683",211095,"2019",657,277
"25684",211095,"2017",53,22
"25685",211095,"2018",610,250
"25686",211095,"2021",1050,376
"25687",211095,"2022",450,156
"25688",211095,"2023",927,294
"25689",211095,"2023",958,358
"25690",211095,"2019",823,228
"25691",211095,"2024",577,225
"25692",211095,"2021",412,170
"25693",211095,"2020",217,93
"25694",211095,"2018",592,183
"25695",211095,"2024",800,253
"25696",211095,"2022",535,231
"25697",211095,"2020",444,126
"25698",211105,"2015",NA,NA
"25699",211105,"2014",NA,NA
"25700",211107,"2019",191,49
"25701",211107,"2023",NA,NA
"25702",211107,"2018",358,107
"25703",211107,"2020",89,27
"25704",211107,"2020",50,21
"25705",211107,"2018",263,92
"25706",211107,"2019",411,151
"25707",211107,"2017",52,12
"25708",211107,"2022",420,139
"25709",211107,"2024",NA,NA
"25710",211107,"2022",NA,NA
"25711",211107,"2021",368,110
"25712",211107,"2023",527,217
"25713",211107,"2021",461,197
"25714",211122,"2022",121,49
"25715",211122,"2019",94,34
"25716",211122,"2018",109,52
"25717",211122,"2019",NA,NA
"25718",211122,"2014",NA,NA
"25719",211122,"2016",NA,NA
"25720",211133,"2019",25,5
"25721",211148,"2020",331,116
"25722",211148,"2019",337,142
"25723",211148,"2017",49,13
"25724",211148,"2020",241,121
"25725",211148,"2024",1050,360
"25726",211148,"2019",354,93
"25727",211148,"2024",NA,NA
"25728",211148,"2021",843,335
"25729",211148,"2018",259,91
"25730",211148,"2023",NA,NA
"25731",211148,"2022",NA,NA
"25732",211148,"2018",119,55
"25733",211148,"2021",NA,NA
"25734",211208,"2023",30,7
"25735",211208,"2018",20,3
"25736",211208,"2014",NA,NA
"25737",211208,"2015",NA,NA
"25738",211208,"2016",52,26
"25739",211208,"2011",NA,NA
"25740",211208,"2016",93,37
"25741",211208,"2013",NA,NA
"25742",211216,"2022",53,10
"25743",211216,"2021",30,6
"25744",211216,"2016",30,5
"25745",211222,"2021",86,23
"25746",211222,"2015",24,3
"25747",211222,"2018",27,5
"25748",211222,"2022",96,19
"25749",211222,"2017",224,77
"25750",211222,"2016",65,15
"25751",211225,"2021",30,10
"25752",211227,"2015",NA,NA
"25753",211227,"2017",31,14
"25754",211227,"2017",96,28
"25755",211234,"2016",72,36
"25756",211234,"2015",NA,NA
"25757",211234,"2014",NA,NA
"25758",211234,"2016",43,19
"25759",211246,"2012",NA,NA
"25760",211246,"2017",22,10
"25761",211246,"2010",NA,NA
"25762",211246,"2018",119,41
"25763",211246,"2011",NA,NA
"25764",211260,"2019",32,6
"25765",211260,"2024",NA,NA
"25766",211267,"2014",NA,NA
"25767",211267,"2011",NA,NA
"25768",211267,"2020",124,46
"25769",211267,"2015",NA,NA
"25770",211269,"2017",35,10
"25771",211269,"2014",NA,NA
"25772",211269,"2023",43,15
"25773",211269,"2017",92,48
"25774",211269,"2024",35,6
"25775",211269,"2018",148,48
"25776",211269,"2013",NA,NA
"25777",211269,"2018",NA,NA
"25778",211279,"2015",31,11
"25779",211279,"2023",NA,NA
"25780",211279,"2023",444,181
"25781",211279,"2024",543,216
"25782",211279,"2018",100,24
"25783",211279,"2019",339,97
"25784",211279,"2024",601,189
"25785",211279,"2020",186,57
"25786",211279,"2018",203,64
"25787",211279,"2017",27,6
"25788",211279,"2020",75,36
"25789",211279,"2019",190,73
"25790",211279,"2022",NA,NA
"25791",211279,"2021",501,163
"25792",211279,"2021",176,78
"25793",211288,"2016",129,38
"25794",211289,"2013",24,4
"25795",211296,"2016",97,49
"25796",211296,"2016",49,19
"25797",211296,"2019",29,3
"25798",211296,"2013",NA,NA
"25799",211296,"2018",38,19
"25800",211296,"2023",NA,NA
"25801",211296,"2018",135,47
"25802",211296,"2017",76,21
"25803",211296,"2014",NA,NA
"25804",211316,"2018",64,14
"25805",211316,"2019",48,15
"25806",211316,"2019",97,31
"25807",211316,"2024",NA,NA
"25808",211316,"2023",37,16
"25809",211316,"2024",335,89
"25810",211316,"2023",278,86
"25811",211316,"2022",21,5
"25812",211321,"2015",22,3
"25813",211326,"2011",NA,NA
"25814",211326,"2013",NA,NA
"25815",211328,"2018",118,49
"25816",211328,"2017",53,21
"25817",211328,"2018",74,29
"25818",211329,"2017",18,3
"25819",211329,"2018",122,39
"25820",211329,"2017",36,13
"25821",211329,"2016",NA,NA
"25822",211329,"2019",63,28
"25823",211329,"2018",59,29
"25824",211337,"2017",210,72
"25825",211337,"2024",223,97
"25826",211337,"2018",114,42
"25827",211337,"2024",740,264
"25828",211337,"2020",92,28
"25829",211337,"2021",280,121
"25830",211337,"2021",227,69
"25831",211337,"2022",101,36
"25832",211337,"2017",92,36
"25833",211337,"2019",245,118
"25834",211337,"2023",553,268
"25835",211337,"2018",158,70
"25836",211337,"2019",269,76
"25837",211337,"2023",627,210
"25838",211337,"2022",452,137
"25839",211342,"2023",69,27
"25840",211342,"2021",37,12
"25841",211342,"2024",47,15
"25842",211342,"2022",54,25
"25843",211342,"2022",136,37
"25844",211351,"2016",58,25
"25845",211390,"2019",40,13
"25846",211394,"2014",NA,NA
"25847",211404,"2015",NA,NA
"25848",211407,"2022",66,27
"25849",211407,"2018",97,38
"25850",211407,"2018",95,29
"25851",211411,"2018",75,27
"25852",211411,"2020",43,17
"25853",211411,"2020",320,91
"25854",211411,"2017",110,39
"25855",211411,"2017",353,99
"25856",211411,"2019",220,71
"25857",211411,"2024",67,29
"25858",211411,"2019",452,177
"25859",211411,"2016",50,16
"25860",211411,"2024",95,34
"25861",211411,"2021",NA,NA
"25862",211432,"2021",74,23
"25863",211432,"2022",40,8
"25864",211456,"2022",34,21
"25865",211456,"2022",66,27
"25866",211472,"2015",26,6
"25867",211472,"2015",18,10
"25868",211491,"2012",NA,NA
"25869",211510,"2012",NA,NA
"25870",211516,"2008",NA,NA
"25871",211516,"2007",NA,NA
"25872",211529,"2015",NA,NA
"25873",211529,"2020",161,81
"25874",211529,"2020",41,11
"25875",211529,"2016",82,32
"25876",211529,"2014",NA,NA
"25877",211529,"2017",31,12
"25878",211529,"2018",14,8
"25879",211529,"2017",108,45
"25880",211529,"2018",98,40
"25881",211529,"2016",84,46
"25882",211529,"2022",120,44
"25883",211529,"2023",NA,NA
"25884",211533,"2016",NA,NA
"25885",211533,"2018",1003,328
"25886",211533,"2021",NA,NA
"25887",211533,"2019",1042,329
"25888",211533,"2022",NA,NA
"25889",211533,"2021",1413,634
"25890",211533,"2017",1119,391
"25891",211533,"2024",1256,514
"25892",211533,"2023",NA,NA
"25893",211533,"2019",1125,486
"25894",211533,"2023",997,314
"25895",211533,"2015",NA,NA
"25896",211533,"2022",825,229
"25897",211533,"2020",356,124
"25898",211533,"2020",365,167
"25899",211533,"2013",NA,NA
"25900",211533,"2018",1201,490
"25901",211533,"2024",833,253
"25902",211533,"2017",NA,NA
"25903",211533,"2014",NA,NA
"25904",211534,"2013",NA,NA
"25905",211539,"2015",36,10
"25906",211539,"2023",165,51
"25907",211539,"2020",144,48
"25908",211539,"2022",147,42
"25909",211539,"2017",138,43
"25910",211539,"2019",737,228
"25911",211539,"2018",246,114
"25912",211539,"2024",206,67
"25913",211539,"2019",751,317
"25914",211539,"2021",NA,NA
"25915",211539,"2024",36,18
"25916",211539,"2014",25,7
"25917",211539,"2018",327,110
"25918",211539,"2022",32,16
"25919",211539,"2020",498,220
"25920",211541,"2023",NA,NA
"25921",211541,"2022",141,51
"25922",211541,"2022",32,20
"25923",211541,"2018",39,9
"25924",211544,"2021",5,2
"25925",211544,"2021",19,2
"25926",211552,"2021",261,76
"25927",211552,"2022",271,126
"25928",211552,"2021",200,92
"25929",211552,"2020",98,38
"25930",211552,"2022",603,190
"25931",211552,"2018",30,8
"25932",211552,"2023",36,8
"25933",211552,"2019",112,44
"25934",211562,"2012",NA,NA
"25935",211562,"2013",NA,NA
"25936",211574,"2020",23,6
"25937",211635,"2017",83,36
"25938",211635,"2022",94,40
"25939",211635,"2015",NA,NA
"25940",211635,"2023",278,89
"25941",211635,"2024",88,27
"25942",211635,"2016",434,186
"25943",211635,"2016",564,190
"25944",211635,"2022",83,20
"25945",211635,"2017",324,96
"25946",211637,"2014",72,27
"25947",211643,"2022",17,12
"25948",211643,"2023",NA,NA
"25949",211651,"2018",116,54
"25950",211651,"2020",336,170
"25951",211651,"2023",NA,NA
"25952",211651,"2018",42,8
"25953",211651,"2019",276,108
"25954",211651,"2022",NA,NA
"25955",211651,"2016",109,28
"25956",211651,"2017",40,16
"25957",211651,"2015",NA,NA
"25958",211651,"2020",171,51
"25959",211651,"2019",323,69
"25960",211651,"2015",68,36
"25961",211651,"2021",NA,NA
"25962",211651,"2024",1597,635
"25963",211651,"2024",854,271
"25964",211651,"2023",896,383
"25965",211668,"2022",33,16
"25966",211668,"2021",57,25
"25967",211668,"2022",70,36
"25968",211684,"2020",88,34
"25969",211684,"2022",NA,NA
"25970",211684,"2023",871,262
"25971",211684,"2016",51,20
"25972",211684,"2018",444,135
"25973",211684,"2018",222,96
"25974",211684,"2015",35,8
"25975",211684,"2022",452,182
"25976",211684,"2020",100,39
"25977",211684,"2024",NA,NA
"25978",211684,"2014",35,15
"25979",211684,"2023",572,242
"25980",211684,"2019",324,118
"25981",211684,"2021",343,113
"25982",211684,"2024",1450,551
"25983",211684,"2017",54,17
"25984",211684,"2016",62,29
"25985",211684,"2021",301,125
"25986",211684,"2019",62,31
"25987",211685,"2022",36,9
"25988",211685,"2023",94,42
"25989",211685,"2021",56,18
"25990",211685,"2017",152,66
"25991",211685,"2023",108,42
"25992",211685,"2024",440,152
"25993",211685,"2021",39,9
"25994",211685,"2020",30,3
"25995",211685,"2018",30,6
"25996",211685,"2017",136,44
"25997",211685,"2019",88,28
"25998",211685,"2024",NA,NA
"25999",211700,"2016",24,5
"26000",211700,"2016",70,32
"26001",211700,"2018",35,9
"26002",211700,"2017",85,33
"26003",211701,"2017",1070,447
"26004",211701,"2022",NA,NA
"26005",211701,"2021",999,422
"26006",211701,"2016",744,322
"26007",211701,"2016",823,276
"26008",211701,"2018",1088,367
"26009",211701,"2023",NA,NA
"26010",211701,"2015",NA,NA
"26011",211701,"2019",1241,406
"26012",211701,"2014",326,126
"26013",211701,"2020",523,157
"26014",211701,"2018",1479,601
"26015",211701,"2019",805,364
"26016",211701,"2014",172,74
"26017",211701,"2013",38,12
"26018",211701,"2024",1176,510
"26019",211701,"2023",818,274
"26020",211701,"2024",NA,NA
"26021",211701,"2021",899,329
"26022",211701,"2017",1077,335
"26023",211701,"2020",292,125
"26024",211702,"2019",255,80
"26025",211702,"2017",432,168
"26026",211702,"2018",410,175
"26027",211702,"2021",276,121
"26028",211702,"2018",465,147
"26029",211702,"2019",351,156
"26030",211702,"2024",320,132
"26031",211702,"2015",NA,NA
"26032",211702,"2024",NA,NA
"26033",211702,"2017",708,210
"26034",211702,"2023",435,182
"26035",211702,"2020",267,83
"26036",211702,"2016",NA,NA
"26037",211702,"2023",488,136
"26038",211702,"2022",294,94
"26039",211702,"2021",NA,NA
"26040",211702,"2020",432,209
"26041",211702,"2022",141,74
"26042",211713,"2024",1009,434
"26043",211713,"2022",323,96
"26044",211713,"2021",381,112
