"","player_id","year","serves","serves_won"
"24962",206194,"2019",96,60
"24963",206194,"2018",105,53
"24964",206213,"2010",NA,NA
"24965",206213,"2012",NA,NA
"24966",206213,"2014",NA,NA
"24967",206213,"2009",NA,NA
"24968",206213,"2015",NA,NA
"24969",206213,"2011",NA,NA
"24970",206216,"2017",43,28
"24971",206216,"2017",79,37
"24972",206219,"2023",65,38
"24973",206219,"2019",57,35
"24974",206219,"2023",144,73
"24975",206219,"2022",1217,623
"24976",206219,"2021",544,322
"24977",206219,"2015",205,118
"24978",206219,"2021",907,466
"24979",206219,"2022",314,193
"24980",206219,"2019",56,35
"24981",206219,"2015",NA,NA
"24982",206219,"2020",408,252
"24983",206219,"2018",96,62
"24984",206219,"2017",983,512
"24985",206219,"2020",586,332
"24986",206219,"2016",504,322
"24987",206219,"2018",478,243
"24988",206219,"2016",512,269
"24989",206219,"2017",1102,654
"24990",206219,"2024",298,145
"24991",206219,"2024",361,222
"24992",206240,"2011",NA,NA
"24993",206240,"2013",NA,NA
"24994",206240,"2012",NA,NA
"24995",206240,"2014",NA,NA
"24996",206240,"2010",NA,NA
"24997",206242,"2024",NA,NA
"24998",206242,"2015",177,121
"24999",206242,"2014",118,51
"25000",206242,"2016",NA,NA
"25001",206242,"2019",616,393
"25002",206242,"2018",546,331
"25003",206242,"2015",NA,NA
"25004",206242,"2021",127,57
"25005",206242,"2018",710,384
"25006",206242,"2019",829,464
"25007",206242,"2022",NA,NA
"25008",206242,"2024",1760,913
"25009",206242,"2013",94,52
"25010",206242,"2013",67,44
"25011",206242,"2017",924,594
"25012",206242,"2023",NA,NA
"25013",206242,"2017",974,531
"25014",206242,"2021",128,70
"25015",206245,"2014",NA,NA
"25016",206252,"2020",373,196
"25017",206252,"2016",137,86
"25018",206252,"2016",409,215
"25019",206252,"2019",65,31
"25020",206252,"2020",729,442
"25021",206252,"2018",27,14
"25022",206252,"2023",NA,NA
"25023",206252,"2024",1267,698
"25024",206252,"2019",121,73
"25025",206252,"2014",83,46
"25026",206252,"2022",NA,NA
"25027",206252,"2018",223,113
"25028",206252,"2017",343,169
"25029",206252,"2014",82,47
"25030",206252,"2015",NA,NA
"25031",206252,"2017",392,228
"25032",206252,"2024",1544,964
"25033",206252,"2021",NA,NA
"25034",206252,"2022",1108,584
"25035",206255,"2021",657,349
"25036",206255,"2023",428,185
"25037",206255,"2015",256,166
"25038",206255,"2015",NA,NA
"25039",206255,"2019",553,341
"25040",206255,"2020",397,192
"25041",206255,"2021",218,125
"25042",206255,"2017",255,164
"25043",206255,"2023",206,116
"25044",206255,"2020",709,414
"25045",206255,"2016",860,462
"25046",206255,"2016",646,353
"25047",206255,"2017",511,247
"25048",206255,"2019",296,148
"25049",206277,"2016",38,14
"25050",206285,"2014",NA,NA
"25051",206285,"2012",NA,NA
"25052",206286,"2011",NA,NA
"25053",206286,"2012",NA,NA
"25054",206289,"2021",NA,NA
"25055",206289,"2024",1129,590
"25056",206289,"2022",2804,1758
"25057",206289,"2023",1854,982
"25058",206289,"2012",NA,NA
"25059",206289,"2018",1589,999
"25060",206289,"2017",1322,797
"25061",206289,"2019",2179,1355
"25062",206289,"2023",2608,1672
"25063",206289,"2022",1880,1067
"25064",206289,"2016",945,487
"25065",206289,"2019",1710,884
"25066",206289,"2020",870,470
"25067",206289,"2018",1682,864
"25068",206289,"2017",1092,537
"25069",206289,"2015",NA,NA
"25070",206289,"2016",351,202
"25071",206289,"2020",1388,881
"25072",206289,"2024",NA,NA
"25073",206289,"2014",NA,NA
"25074",206289,"2013",NA,NA
"25075",206292,"2020",437,242
"25076",206292,"2023",153,77
"25077",206292,"2021",963,585
"25078",206292,"2020",147,91
"25079",206292,"2024",213,114
"25080",206292,"2023",50,36
"25081",206292,"2021",851,460
"25082",206292,"2024",279,174
"25083",206292,"2022",251,146
"25084",206292,"2022",793,425
"25085",206292,"2019",688,366
"25086",206292,"2019",466,303
"25087",206294,"2023",NA,NA
"25088",206294,"2023",903,486
"25089",206294,"2018",76,42
"25090",206294,"2024",1808,932
"25091",206294,"2022",336,213
"25092",206294,"2022",259,140
"25093",206294,"2024",2235,1346
"25094",206294,"2020",34,12
"25095",206304,"2012",NA,NA
"25096",206304,"2014",NA,NA
"25097",206304,"2011",NA,NA
"25098",206320,"2014",NA,NA
"25099",206329,"2018",228,145
"25100",206329,"2015",NA,NA
"25101",206329,"2019",131,74
"25102",206329,"2019",92,41
"25103",206329,"2017",206,126
"25104",206329,"2013",NA,NA
"25105",206329,"2018",108,60
"25106",206329,"2012",NA,NA
"25107",206329,"2016",NA,NA
"25108",206329,"2017",64,29
"25109",206329,"2014",NA,NA
"25110",206329,"2011",NA,NA
"25111",206332,"2016",NA,NA
"25112",206332,"2013",NA,NA
"25113",206335,"2022",127,65
"25114",206335,"2016",79,40
"25115",206343,"2018",63,43
"25116",206344,"2019",94,51
"25117",206344,"2019",102,59
"25118",206344,"2017",58,25
"25119",206344,"2013",NA,NA
"25120",206344,"2015",NA,NA
"25121",206344,"2018",64,37
"25122",206345,"2019",139,85
"25123",206345,"2019",NA,NA
"25124",206345,"2020",59,34
"25125",206345,"2024",52,19
"25126",206349,"2017",57,29
"25127",206349,"2019",106,50
"25128",206349,"2018",54,29
"25129",206349,"2019",99,58
"25130",206349,"2021",129,63
"25131",206349,"2015",NA,NA
"25132",206349,"2021",95,55
"25133",206354,"2013",45,13
"25134",206354,"2017",49,18
"25135",206362,"2021",57,31
"25136",206362,"2019",43,20
"25137",206363,"2023",168,81
"25138",206363,"2022",61,29
"25139",206363,"2019",90,60
"25140",206363,"2024",71,26
"25141",206363,"2021",244,121
"25142",206368,"2024",1147,714
"25143",206368,"2021",2406,1486
"25144",206368,"2022",NA,NA
"25145",206368,"2020",922,560
"25146",206368,"2021",NA,NA
"25147",206368,"2023",NA,NA
"25148",206368,"2018",474,247
"25149",206368,"2022",1441,795
"25150",206368,"2020",1042,569
"25151",206368,"2019",NA,NA
"25152",206368,"2014",NA,NA
"25153",206368,"2019",1446,778
"25154",206368,"2024",1912,1028
"25155",206368,"2018",617,378
"25156",206374,"2023",83,47
"25157",206374,"2017",328,143
"25158",206374,"2020",260,155
"25159",206374,"2021",102,60
"25160",206374,"2016",NA,NA
"25161",206374,"2017",335,198
"25162",206374,"2019",1378,852
"25163",206374,"2020",464,242
"25164",206374,"2018",1178,616
"25165",206374,"2015",NA,NA
"25166",206374,"2019",1482,746
"25167",206374,"2018",1058,649
"25168",206374,"2023",50,35
"25169",206374,"2014",47,18
"25170",206374,"2021",725,365
"25171",206374,"2024",1082,677
"25172",206374,"2014",251,154
"25173",206374,"2024",1071,547
"25174",206376,"2011",NA,NA
"25175",206376,"2013",NA,NA
"25176",206376,"2012",NA,NA
"25177",206387,"2019",NA,NA
"25178",206387,"2018",156,83
"25179",206387,"2015",NA,NA
"25180",206387,"2016",NA,NA
"25181",206387,"2018",212,128
"25182",206387,"2017",76,37
"25183",206387,"2020",151,71
"25184",206389,"2014",NA,NA
"25185",206389,"2010",NA,NA
"25186",206390,"2018",50,19
"25187",206391,"2021",94,46
"25188",206391,"2018",78,40
"25189",206391,"2016",38,14
"25190",206391,"2019",237,122
"25191",206391,"2018",53,33
"25192",206391,"2023",50,20
"25193",206391,"2022",193,94
"25194",206391,"2020",230,127
"25195",206404,"2015",NA,NA
"25196",206404,"2017",144,77
"25197",206404,"2016",443,242
"25198",206404,"2017",425,229
"25199",206404,"2014",NA,NA
"25200",206404,"2016",491,239
"25201",206408,"2017",170,71
"25202",206408,"2018",53,29
"25203",206408,"2023",888,550
"25204",206408,"2020",180,75
"25205",206408,"2016",258,134
"25206",206408,"2024",642,415
"25207",206408,"2022",NA,NA
"25208",206408,"2020",690,391
"25209",206408,"2018",69,36
"25210",206408,"2017",402,225
"25211",206408,"2024",1590,771
"25212",206408,"2021",NA,NA
"25213",206408,"2023",1440,711
"25214",206408,"2016",NA,NA
"25215",206408,"2022",279,180
"25216",206410,"2017",53,23
"25217",206417,"2024",193,97
"25218",206417,"2023",359,168
"25219",206417,"2023",223,118
"25220",206417,"2024",158,98
"25221",206417,"2022",NA,NA
"25222",206417,"2022",362,180
"25223",206420,"2023",NA,NA
"25224",206420,"2016",319,184
"25225",206420,"2016",181,116
"25226",206420,"2020",860,452
"25227",206420,"2022",2223,1409
"25228",206420,"2017",428,262
"25229",206420,"2022",1374,756
"25230",206420,"2019",2254,1450
"25231",206420,"2024",1933,1225
"25232",206420,"2018",679,402
"25233",206420,"2024",1879,1012
"25234",206420,"2018",962,508
"25235",206420,"2021",NA,NA
"25236",206420,"2020",1353,843
"25237",206420,"2017",829,405
"25238",206420,"2019",1770,935
"25239",206424,"2017",251,130
"25240",206424,"2018",161,80
"25241",206424,"2017",70,42
"25242",206424,"2016",234,144
"25243",206424,"2015",NA,NA
"25244",206430,"2015",46,19
"25245",206430,"2019",285,171
"25246",206430,"2024",140,64
"25247",206430,"2021",62,43
"25248",206430,"2021",63,33
"25249",206430,"2022",147,67
"25250",206430,"2019",47,19
"25251",206430,"2023",120,71
"25252",206430,"2023",69,35
"25253",206430,"2022",110,74
"25254",206433,"2016",50,21
"25255",206579,"2004",NA,NA
"25256",206579,"2001",NA,NA
"25257",206579,"2003",NA,NA
"25258",206579,"2005",NA,NA
"25259",206579,"2000",NA,NA
"25260",206606,"2008",NA,NA
"25261",206606,"1998",NA,NA
"25262",206606,"1997",NA,NA
"25263",206900,"2000",NA,NA
"25264",206900,"2011",NA,NA
"25265",206900,"2010",NA,NA
"25266",206900,"1999",NA,NA
"25267",206908,"2010",NA,NA
"25268",206908,"2006",NA,NA
"25269",206908,"2002",NA,NA
"25270",206924,"2011",NA,NA
"25271",207076,"2013",NA,NA
"25272",207213,"2005",NA,NA
"25273",207291,"1996",NA,NA
"25274",207291,"2008",NA,NA
"25275",207291,"1997",NA,NA
"25276",207291,"2000",NA,NA
"25277",207291,"2006",NA,NA
"25278",207617,"2008",NA,NA
"25279",207803,"2003",NA,NA
"25280",207803,"2005",NA,NA
"25281",207947,"1999",NA,NA
"25282",207947,"2010",NA,NA
"25283",207947,"2004",NA,NA
"25284",207947,"2001",NA,NA
"25285",207947,"2008",NA,NA
"25286",207947,"2002",NA,NA
"25287",207947,"2000",NA,NA
"25288",207947,"2005",NA,NA
"25289",207947,"1997",NA,NA
"25290",207947,"2003",NA,NA
"25291",207947,"2006",NA,NA
"25292",207947,"2009",NA,NA
"25293",207956,"2001",NA,NA
"25294",207956,"2004",NA,NA
"25295",207956,"2005",NA,NA
"25296",207956,"2000",NA,NA
"25297",207956,"2003",NA,NA
"25298",207956,"2008",NA,NA
"25299",207956,"2002",NA,NA
"25300",207956,"2006",NA,NA
"25301",207986,"2005",NA,NA
"25302",208067,"2011",NA,NA
"25303",208067,"2005",NA,NA
"25304",208067,"2009",NA,NA
"25305",208067,"2010",NA,NA
"25306",208076,"2005",NA,NA
"25307",208093,"2011",NA,NA
"25308",208093,"2005",NA,NA
"25309",208093,"2009",NA,NA
"25310",208093,"2004",NA,NA
"25311",208207,"2004",NA,NA
"25312",208207,"2003",NA,NA
"25313",208207,"2005",NA,NA
"25314",208207,"2002",NA,NA
"25315",208244,"2005",NA,NA
"25316",208245,"2005",NA,NA
"25317",208245,"2003",NA,NA
"25318",208260,"2009",NA,NA
"25319",208260,"2003",NA,NA
"25320",208260,"2007",NA,NA
"25321",208260,"2006",NA,NA
"25322",208260,"2005",NA,NA
"25323",208261,"1997",NA,NA
"25324",208261,"1999",NA,NA
"25325",208261,"2008",NA,NA
"25326",208261,"1998",NA,NA
"25327",208277,"2010",NA,NA
"25328",208287,"2007",NA,NA
"25329",208287,"2006",NA,NA
"25330",208287,"2009",NA,NA
"25331",208287,"2005",NA,NA
"25332",208287,"2008",NA,NA
"25333",208297,"2004",NA,NA
"25334",208297,"2003",NA,NA
"25335",208297,"2008",NA,NA
"25336",208323,"2005",NA,NA
"25337",208323,"2007",NA,NA
"25338",208427,"2003",NA,NA
"25339",208427,"2005",NA,NA
"25340",208531,"2009",NA,NA
"25341",208531,"2010",NA,NA
"25342",208531,"2017",57,24
"25343",208531,"2011",NA,NA
"25344",208531,"2012",NA,NA
"25345",208531,"2022",267,122
"25346",208531,"2014",NA,NA
"25347",208531,"2018",223,102
"25348",208531,"2023",NA,NA
"25349",208531,"2019",NA,NA
"25350",208531,"2017",153,86
"25351",208531,"2016",NA,NA
"25352",208549,"2004",NA,NA
"25353",208549,"2005",NA,NA
"25354",208549,"2008",NA,NA
"25355",208549,"2007",NA,NA
"25356",208549,"2006",NA,NA
"25357",208567,"2018",56,8
"25358",208603,"2009",NA,NA
"25359",208603,"2015",NA,NA
"25360",208686,"2004",NA,NA
"25361",208686,"2005",NA,NA
"25362",208774,"2005",NA,NA
"25363",208775,"2005",NA,NA
"25364",208797,"2008",NA,NA
"25365",208797,"2005",NA,NA
"25366",208797,"2006",NA,NA
"25367",208800,"2007",NA,NA
"25368",208810,"2010",NA,NA
"25369",208844,"2006",NA,NA
"25370",208882,"2006",NA,NA
"25371",208979,"2005",NA,NA
"25372",208979,"2006",NA,NA
"25373",208979,"2007",NA,NA
"25374",208982,"2007",NA,NA
"25375",208982,"2006",NA,NA
"25376",208983,"2008",NA,NA
"25377",208983,"2009",NA,NA
"25378",208983,"2000",NA,NA
"25379",208983,"2012",NA,NA
"25380",208983,"2014",NA,NA
"25381",208983,"2002",NA,NA
"25382",208983,"2011",NA,NA
"25383",208983,"2001",NA,NA
"25384",209026,"2005",NA,NA
"25385",209026,"2004",NA,NA
"25386",209033,"2007",NA,NA
"25387",209033,"2011",NA,NA
"25388",209033,"2009",NA,NA
"25389",209116,"2006",NA,NA
"25390",209117,"2008",NA,NA
"25391",209117,"2007",NA,NA
"25392",209118,"2007",NA,NA
"25393",209119,"2007",NA,NA
"25394",209154,"2014",NA,NA
"25395",209174,"2006",NA,NA
"25396",209174,"2007",NA,NA
"25397",209174,"2008",NA,NA
"25398",209191,"2008",NA,NA
"25399",209192,"2010",NA,NA
"25400",209192,"2009",NA,NA
"25401",209205,"2014",NA,NA
"25402",209205,"2013",NA,NA
"25403",209225,"2006",NA,NA
"25404",209331,"2012",NA,NA
"25405",209331,"2006",NA,NA
"25406",209331,"2014",NA,NA
"25407",209331,"2010",NA,NA
"25408",209331,"2011",NA,NA
"25409",209369,"2007",NA,NA
"25410",209371,"2008",NA,NA
"25411",209391,"2008",NA,NA
"25412",209433,"2004",NA,NA
"25413",209433,"2008",NA,NA
"25414",209494,"2007",NA,NA
"25415",209507,"2008",NA,NA
"25416",209534,"2010",NA,NA
"25417",209569,"2005",NA,NA
"25418",209573,"2009",NA,NA
"25419",209573,"2010",NA,NA
"25420",209573,"2011",NA,NA
"25421",209575,"2009",NA,NA
"25422",209580,"2013",NA,NA
"25423",209585,"2008",NA,NA
"25424",209628,"2007",NA,NA
"25425",209712,"2023",NA,NA
"25426",209712,"2010",NA,NA
"25427",209712,"2009",NA,NA
"25428",209712,"2014",NA,NA
"25429",209712,"2012",NA,NA
"25430",209712,"2007",NA,NA
"25431",209753,"2007",NA,NA
"25432",209753,"2008",NA,NA
"25433",209753,"2009",NA,NA
"25434",209776,"2007",NA,NA
"25435",209776,"2010",NA,NA
"25436",209776,"2009",NA,NA
"25437",209776,"2006",NA,NA
"25438",209794,"2011",NA,NA
"25439",209794,"2008",NA,NA
"25440",209805,"2007",NA,NA
"25441",209807,"2007",NA,NA
"25442",209836,"2001",NA,NA
"25443",209836,"2009",NA,NA
"25444",209836,"2003",NA,NA
"25445",209836,"2014",NA,NA
"25446",209836,"2008",NA,NA
"25447",209836,"2012",NA,NA
"25448",209836,"2002",NA,NA
"25449",209836,"2000",NA,NA
"25450",209836,"1999",NA,NA
"25451",209975,"2007",NA,NA
"25452",209975,"2008",NA,NA
"25453",209982,"2008",NA,NA
"25454",209983,"2008",NA,NA
"25455",209984,"2010",NA,NA
"25456",209984,"2008",NA,NA
"25457",209988,"2008",NA,NA
"25458",209991,"2006",NA,NA
"25459",210046,"2011",NA,NA
"25460",210046,"2014",NA,NA
"25461",210046,"2016",25,24
"25462",210046,"2013",NA,NA
"25463",210046,"2015",NA,NA
"25464",210046,"2017",61,25
"25465",210046,"2018",99,52
"25466",210046,"2016",47,18
"25467",210046,"2012",NA,NA
"25468",210046,"2020",109,68
"25469",210046,"2020",61,27
"25470",210078,"2006",NA,NA
"25471",210078,"2005",NA,NA
"25472",210113,"2013",NA,NA
"25473",210130,"2009",NA,NA
"25474",210130,"2011",NA,NA
"25475",210130,"2010",NA,NA
"25476",210130,"2008",NA,NA
"25477",210131,"2012",NA,NA
"25478",210132,"2009",NA,NA
"25479",210132,"2011",NA,NA
"25480",210134,"2012",NA,NA
"25481",210138,"2018",45,15
"25482",210138,"2018",215,119
"25483",210138,"2016",NA,NA
"25484",210138,"2015",NA,NA
"25485",210138,"2019",NA,NA
"25486",210138,"2012",NA,NA
"25487",210138,"2017",263,123
"25488",210159,"2011",NA,NA
"25489",210159,"2010",NA,NA
"25490",210160,"2014",NA,NA
"25491",210160,"2011",NA,NA
"25492",210163,"2011",NA,NA
"25493",210166,"2013",NA,NA
"25494",210166,"2016",27,15
"25495",210166,"2018",41,29
"25496",210166,"2014",NA,NA
"25497",210166,"2016",168,65
"25498",210171,"2013",NA,NA
"25499",210171,"2012",NA,NA
"25500",210173,"2011",NA,NA
"25501",210173,"2015",NA,NA
"25502",210173,"2020",101,46
"25503",210173,"2013",NA,NA
"25504",210173,"2016",64,48
"25505",210173,"2018",189,86
"25506",210173,"2014",NA,NA
"25507",210173,"2012",NA,NA
"25508",210173,"2016",128,42
"25509",210173,"2017",221,98
"25510",210173,"2020",94,60
"25511",210174,"2017",87,45
"25512",210174,"2011",NA,NA
"25513",210174,"2020",83,27
"25514",210174,"2018",44,15
"25515",210174,"2018",30,25
"25516",210174,"2016",32,25
"25517",210174,"2016",102,41
"25518",210207,"2008",NA,NA
"25519",210209,"2008",NA,NA
"25520",210271,"2012",NA,NA
"25521",210271,"2013",NA,NA
"25522",210271,"2010",NA,NA
"25523",210271,"2019",150,73
"25524",210271,"2014",NA,NA
"25525",210303,"2018",69,38
"25526",210303,"2023",89,27
"25527",210303,"2024",80,40
"25528",210303,"2018",240,120
"25529",210303,"2015",NA,NA
"25530",210303,"2024",149,68
"25531",210303,"2023",82,48
"25532",210303,"2009",NA,NA
"25533",210303,"2014",NA,NA
"25534",210303,"2016",144,73
"25535",210303,"2010",NA,NA
"25536",210303,"2016",56,22
"25537",210337,"2024",123,70
"25538",210337,"2023",299,155
"25539",210337,"2022",NA,NA
"25540",210337,"2020",69,32
"25541",210337,"2024",81,33
"25542",210337,"2023",227,139
"25543",210434,"2014",NA,NA
"25544",210439,"2016",54,24
"25545",210439,"2012",NA,NA
"25546",210439,"2015",NA,NA
"25547",210439,"2013",NA,NA
"25548",210448,"2011",NA,NA
"25549",210451,"2008",NA,NA
"25550",210451,"2009",NA,NA
"25551",210451,"2010",NA,NA
"25552",210521,"2012",NA,NA
"25553",210580,"2011",NA,NA
"25554",210622,"2021",44,18
"25555",210624,"2012",NA,NA
"25556",210624,"2014",NA,NA
"25557",210629,"2017",299,150
"25558",210629,"2012",NA,NA
"25559",210629,"2016",NA,NA
"25560",210640,"2012",NA,NA
"25561",210640,"2015",NA,NA
"25562",210660,"2013",NA,NA
"25563",210672,"2016",107,53
"25564",210672,"2016",67,33
"25565",210705,"2022",184,102
"25566",210705,"2018",153,75
"25567",210705,"2024",195,99
"25568",210705,"2018",127,72
"25569",210705,"2020",102,42
"25570",210705,"2019",177,92
"25571",210705,"2024",152,73
"25572",210705,"2022",487,236
"25573",210705,"2017",167,77
"25574",210705,"2021",341,180
"25575",210705,"2021",898,475
"25576",210705,"2020",196,126
"25577",210705,"2019",425,187
"25578",210722,"2016",227,119
"25579",210722,"2019",2253,1413
"25580",210722,"2024",1690,1076
"25581",210722,"2018",3037,1874
"25582",210722,"2022",NA,NA
"25583",210722,"2021",2308,1386
"25584",210722,"2020",962,494
"25585",210722,"2023",1622,804
"25586",210722,"2017",2186,1281
"25587",210722,"2018",1673,865
"25588",210722,"2024",1606,835
"25589",210722,"2016",212,118
"25590",210722,"2019",2020,1084
"25591",210722,"2021",NA,NA
"25592",210722,"2023",1700,1052
"25593",210722,"2020",2122,1369
"25594",210722,"2017",1522,780
"25595",210738,"2017",99,58
"25596",210738,"2019",127,56
"25597",210738,"2013",NA,NA
"25598",210738,"2022",216,98
"25599",210738,"2022",39,26
"25600",210738,"2020",171,102
"25601",210738,"2021",78,36
"25602",210738,"2020",162,71
"25603",210738,"2019",137,81
"25604",210738,"2018",169,124
"25605",210740,"2016",89,45
"25606",210740,"2010",NA,NA
"25607",210740,"2008",NA,NA
"25608",210740,"2011",NA,NA
"25609",210740,"2009",NA,NA
"25610",210740,"2016",219,135
"25611",210740,"2018",77,33
"25612",210740,"2018",110,64
"25613",210785,"2012",NA,NA
"25614",210786,"2020",295,147
"25615",210871,"2018",72,34
"25616",210871,"2017",73,30
"25617",210871,"2017",55,28
"25618",210871,"2016",65,38
"25619",210871,"2016",158,64
"25620",210871,"2018",116,72
"25621",210871,"2015",NA,NA
"25622",210880,"2014",NA,NA
"25623",210884,"2012",NA,NA
"25624",210886,"2020",202,126
"25625",210886,"2011",NA,NA
"25626",210886,"2014",NA,NA
"25627",210886,"2020",288,148
"25628",210886,"2024",998,591
"25629",210886,"2022",787,496
"25630",210886,"2022",NA,NA
"25631",210886,"2023",1539,817
"25632",210886,"2021",401,278
"25633",210886,"2024",1053,554
"25634",210886,"2023",1068,664
"25635",210886,"2021",NA,NA
"25636",210913,"2019",69,41
"25637",210913,"2019",83,34
"25638",210920,"2019",NA,NA
"25639",210920,"2009",NA,NA
"25640",210920,"2010",NA,NA
"25641",210920,"2018",168,101
"25642",210920,"2011",NA,NA
"25643",210920,"2018",77,42
"25644",210926,"2018",119,59
"25645",210926,"2016",50,26
"25646",210926,"2018",55,36
