"player_id","year","double_fault","service_points"
220465,"2023",64,1429
220465,"2021",NA,NA
220465,"2020",19,155
220520,"2024",67,1404
220548,"2024",137,3320
220548,"2023",99,2282
220548,"2022",NA,NA
220589,"2024",115,3424
220589,"2023",60,1523
220589,"2022",34,569
220750,"2022",7,267
220750,"2024",13,285
220750,"2023",18,411
220946,"2022",32,294
221024,"2020",NA,NA
221024,"2024",99,1473
221024,"2023",48,516
221024,"2021",50,604
221024,"2022",39,686
221024,"2019",10,176
221054,"2024",NA,NA
221054,"2022",120,2477
221054,"2023",21,618
221054,"2021",56,1139
221105,"2020",17,196
221236,"2024",45,592
221236,"2023",47,553
221237,"2024",27,731
221237,"2023",16,524
221247,"2024",19,344
221247,"2022",7,130
221247,"2021",NA,NA
221247,"2023",21,249
221818,"2017",15,259
221824,"2017",42,268
221828,"2017",38,271
221831,"2018",21,208
221837,"2018",8,126
221844,"2018",21,142
221852,"2018",17,166
221911,"2024",11,165
221911,"2023",10,269
221911,"2019",NA,NA
222233,"2024",85,903
222233,"2022",13,173
222233,"2023",6,265
222258,"2024",49,909
222258,"2023",223,2638
222258,"2022",79,1182
222258,"2020",NA,NA
222258,"2021",40,353
222296,"2023",21,561
222296,"2024",16,748
222328,"2022",33,601
222328,"2023",NA,NA
222328,"2024",190,3229
222513,"2022",6,258
222559,"2024",16,330
222601,"2024",106,1391
222601,"2023",15,317
222965,"2024",72,1814
222965,"2022",10,208
222965,"2023",31,1007
222966,"2024",8,121
222966,"2022",6,103
223131,"2020",3,130
223132,"2020",9,200
223133,"2020",6,195
223134,"2020",14,264
223135,"2020",7,93
223159,"2022",13,171
223331,"2024",15,499
223333,"2024",12,232
223333,"2023",27,493
223335,"2022",7,124
232447,"2024",10,349
232447,"2023",29,694
233741,"2024",6,205
239389,"2024",24,256
252499,"2023",4,147
252499,"2024",31,453
252587,"2024",7,186
256684,"2024",13,415
259799,"2023",41,1462
259799,"2024",129,3291
259799,"2022",NA,NA
260170,"2024",18,346
260300,"2024",3,166
260847,"2024",NA,NA
260848,"2024",NA,NA
260913,"2024",NA,NA
261963,"2024",NA,NA
263847,"2023",NA,NA
263848,"2023",NA,NA
263849,"2023",NA,NA
263850,"2023",NA,NA
263852,"2023",NA,NA
263853,"2023",NA,NA
263857,"2024",28,1147
264205,"2023",NA,NA
266671,"2024",22,387
