"","player_id","name_first","name_last","hand","dob","ioc","height"
"57295",207797,"Jonas","Forejtek","R",20010310,"CZE",183
"57298",207799,"Matheus","Pucinelli De Almeida","R",20010401,"BRA",183
"57301",207830,"Tomas","Machac","R",20001013,"CZE",183
"57350",207834,"Juan Alejandro","Hernandez Serrano","R",19990623,"MEX",175
"57351",207841,"Muhammad","Shoaib","U",20020215,"PAK",NA
"57352",207925,"Flavio","Cobolli","R",20020506,"ITA",183
"57393",207973,"Ainius","Sabaliauskas","L",20030726,"LTU",NA
"57394",207985,"Jacob","Fearnley","R",20010715,"GBR",183
"57396",207989,"Carlos","Alcaraz","R",20030505,"ESP",183
"57605",208004,"Harold","Mayot","R",20020204,"FRA",180
"57612",208010,"Pablo","Llamas Ruiz","R",20021013,"ESP",188
"57616",208013,"Dane","Sweeny","R",20010212,"AUS",170
"57618",208014,"Rinky","Hijikata","R",20010223,"AUS",178
"57646",208028,"Francisco","Llanes","R",20020416,"URU",178
"57647",208029,"Holger","Rune","R",20030429,"DEN",188
"57790",208055,"Ajeet","Rai","R",19990118,"NZL",188
"57791",208057,"Diego","Fernandez Flores","R",20001007,"CHI",185
"57792",208071,"Oleksii","Krutykh","R",20000310,"UKR",185
"57794",208103,"Jiri","Lehecka","R",20011108,"CZE",185
"57872",208118,"Eliot","Spizzirri","R",20011223,"USA",183
"57873",208134,"Luca","Nardi","R",20030806,"ITA",185
"57880",208144,"Giles","Hussey","L",19970526,"GBR",185
"57881",208169,"Titouan","Droguet","R",20010615,"FRA",191
"57882",208182,"Saba","Purtseladze","R",20010820,"GEO",191
"57884",208210,"Chris","Rodesch","R",20010718,"LUX",198
"57888",208223,"Alvaro","Guillen Meza","R",20030102,"ECU",175
"57889",208230,"Alibek","Kachmazov","R",20020817,"RUS",185
"57893",208233,"Mattia","Bellucci","L",20010601,"ITA",175
"57899",208260,"Zachary","Svajda","R",20021129,"USA",175
"57905",208278,"Shintaro","Mochizuki","R",20030602,"JPN",175
"57908",208279,"Alejandro","Moro Canas","R",20001207,"ESP",183
"57909",208286,"Matteo","Arnaldi","R",20010222,"ITA",185
"57957",208293,"Gonzalo","Bueno","R",20040403,"PER",173
"57958",208300,"Omni","Kumar","L",20011010,"USA",173
"57960",208361,"Gustavo","Heide","R",20020228,"BRA",191
"57963",208363,"Mariano","Navone","R",20010227,"ARG",178
"57981",208364,"Franco","Roncadelli","L",20000206,"URU",185
"57984",208414,"Sylvestre","Monnou","R",20021122,"BEN",NA
"57985",208485,"Kiranpal","Pannu","R",19970107,"NZL",185
"57986",208502,"Dominic","Stricker","L",20020816,"SUI",183
"58010",208518,"Hazem","Naw","R",20000101,"SYR",183
"58011",208659,"Giovanni","Mpetshi Perricard","R",20030708,"FRA",203
"58030",208843,"Jerome","Kym","R",20030212,"SUI",198
"58032",208852,"Stefanos","Sakellaridis","R",20040913,"GRE",196
"58033",208859,"Francesco","Passaro","R",20010107,"ITA",180
"58039",208882,"Roman Andres","Burruchaga","R",20020123,"ARG",183
"58040",208937,"Kasidit","Samrej","R",20010120,"THA",191
"58043",209070,"Arthur","Cazaux","R",20020823,"FRA",183
"58054",209080,"Blaise","Bicknell","R",20011126,"JAM",191
"58060",209098,"Hamad","Medjedovic","R",20030718,"SRB",188
"58081",209113,"Gabriel","Diallo","R",20010924,"CAN",203
"58092",209119,"Aissa","Benchakroun","U",20020325,"MAR",NA
"58093",209120,"Yassine","Dlimi","R",20030505,"MAR",191
"58095",209147,"Vilius","Gaubas","R",20041229,"LTU",178
"58097",209188,"Ari","Fahresi","U",NA,"INA",NA
"58098",209209,"Filip","Misolic","R",20010808,"AUT",180
"58107",209225,"Martin Antonio","Vergara Del Puerto","U",20040421,"PAR",NA
"58108",209226,"Adolfo Daniel","Vallejo","R",20040428,"PAR",183
"58110",209260,"Luciano","Darderi","R",20020214,"ITA",183
"58136",209262,"Tristan","Schoolkate","R",20010226,"AUS",183
"58137",209263,"Matteo","Gigante","L",20020104,"ITA",180
"58138",209279,"Terence","Atmane","L",20020109,"FRA",193
"58142",209284,"Elmer","Moller","R",20030709,"DEN",183
"58146",209294,"Diego","Duran","U",NA,"ESA",NA
"58147",209318,"Petr","Nesterov","R",20030307,"BUL",NA
"58148",209354,"Ioannis","Xilas","U",20010512,"GRE",NA
"58149",209362,"Aristotelis","Thanos","R",20010407,"GRE",NA
"58151",209406,"Abedallah","Shelbayh","L",20031116,"JOR",180
"58154",209409,"Coleman","Wong","R",20040606,"HKG",191
"58161",209414,"Luca","Van Assche","R",20040511,"FRA",178
"58183",209857,"Leandro","Riedi","R",20020127,"SUI",191
"58186",209860,"Ignacio","Buse","R",20040325,"PER",185
"58188",209863,"Leo","Borg","R",20030515,"SWE",183
"58190",209866,"Karlis","Ozolins","R",20020615,"LAT",196
"58192",209867,"Daniil","Ostapenkov","R",20030508,"BLR",NA
"58193",209868,"Kaipo","Marshall","R",20020321,"BAR",NA
"58195",209870,"Gunawan","Trismuwantara","U",20030109,"INA",NA
"58196",209871,"Amr Elsayed Abdou Ahmed","Mohamed","R",19990304,"EGY",185
"58199",209874,"Maks","Kasnikowski","R",20030706,"POL",180
"58201",209903,"Lukas","Neumayer","R",20020906,"AUT",183
"58204",209907,"Viacheslav","Bielinskyi","R",20031202,"UKR",71
"58205",209931,"Lukas","Pokorny","R",20020228,"SVK",191
"58206",209950,"Arthur","Fils","R",20040612,"FRA",185
"58269",209964,"Liova Ayite","Ajavon","U",19990617,"TGO",NA
"58270",209976,"Dino","Prizmic","R",20050805,"CRO",188
"58273",209992,"Juncheng","Shang","L",20050202,"CHN",180
"58302",210012,"Henrique","Rocha","R",20040406,"POR",180
"58305",210097,"Ben","Shelton","L",20021009,"USA",193
"58375",210105,"Martyn","Pawelski","R",20041107,"POL",196
"58376",210107,"Bor","Artnak","R",20040604,"SLO",193
"58378",210136,"Mark","Lajal","R",20030512,"EST",191
"58380",210142,"Olaf","Pieczkowski","R",20040401,"POL",183
"58382",210150,"Jakub","Mensik","R",20050901,"CZE",193
"58410",210178,"Juan Carlos","Prado Angelo","R",20050306,"BOL",185
"58411",210200,"Yanaki","Milev","R",20040415,"BUL",180
"58413",210202,"Rodrigo","Pacheco Mendez","L",20050425,"MEX",188
"58416",210220,"Edas","Butvilas","R",20040723,"LTU",191
"58417",210274,"Sebastian","Dominko","L",20030513,"SLO",203
"58418",210308,"Stylianos","Christodoulou","U",20041104,"CYP",NA
"58419",210312,"Oliver","Ojakaar","R",20050210,"EST",191
"58421",210319,"Ethan","Quinn","R",20040312,"USA",191
"58423",210340,"Philip","Sekulic","R",20030905,"AUS",191
"58424",210460,"Nishesh","Basavareddy","R",20050502,"USA",180
"58425",210506,"Alex","Michelsen","R",20040825,"USA",193
"58466",210530,"Learner","Tien","L",20051202,"USA",180
"58472",210686,"Michael","Agwi","R",20030904,"IRL",193
"58474",210721,"Iliyan","Radulov","R",20050611,"BUL",187
"58475",210753,"Matic","Kriznik","L",20050903,"SLO",NA
"58476",211346,"Andres","Martin","R",20010707,"USA",183
"58477",211468,"Luis Carlos","Alvarez Valdes","U",NA,"MEX",NA
"58478",211514,"Justin","Engel","U",20071001,"GER",NA
"58479",211638,"Jack","Loutit","L",20040623,"NZL",NA
"58480",211663,"Joao","Fonseca","R",20060821,"BRA",185
"58492",212021,"Martin","Landaluce","R",20060108,"ESP",191
"58493",212044,"Yi","Zhou","R",20050314,"CHN",193
"58497",212051,"Joaquin ","Aguilar Cardozo ","U",20050408,"URU",NA
"58499",212063,"Matej","Dodig","R",20050719,"CRO",188
"58501",212720,"Juan Carlos","Fuentes Vasquez","U",20050917,"ESA",NA
"58502",212721,"Benedict","Badza","U",20050519,"ZIM",NA
"200",101404,"Thomas","Muster","L",19671002,"AUT",180
"203",101662,"Selvam","Veerasingam","R",19691108,"MAS",NA
"226",101779,"Pavel","Vizner","R",19700715,"CZE",183
"227",101855,"Emmanuel","Heussner","R",19710203,"MON",NA
"301",101965,"Wayne","Ferreira","R",19710915,"RSA",185
"443",102110,"Daniel","Nestor","L",19720904,"CAN",190
"644",102254,"Ouassel","Hared","R",19730830,"ALG",NA
"684",102267,"Gwinyai","Tongoona","U",19731010,"ZIM",NA
"693",102271,"Hicham","Arazi","L",19731019,"MAR",175
"695",102282,"Tetsuya","Chaen","R",19731105,"JPN",NA
"851",102382,"Julian","Knowle","L",19740429,"AUT",188
"853",102388,"Simon","Aspelin","R",19740511,"SWE",185
"855",102401,"Scott","Draper","L",19740605,"AUS",178
"859",102405,"Mahesh","Bhupathi","R",19740607,"IND",185
"1063",102496,"Scott","Willinsky","R",19741217,"JAM",NA
"1066",102497,"Mashiska","Washington","R",19741219,"USA",180
"1110",102556,"Claude","Ngoran","L",19750318,"CIV",190
"1320",102585,"Sebastian","Prieto","R",19750519,"ARG",180
"1395",102655,"Jimy","Szymanski","R",19750915,"VEN",175
"1572",102740,"Francisco","Rodriguez","R",19760309,"PAR",NA
"1573",102770,"John","Van Lottum","R",19760410,"NED",185
"1745",102802,"Gunther","Darkey","R",19760608,"GHA",NA
"1757",102812,"Jicham","Zaatini","R",19760617,"LIB",NA
"1776",102826,"Muhammad","Khaliq Siddiq","U",19760704,"KUW",NA
"1777",102830,"Paulo","Carvallo","R",19760710,"PAR",NA
"2150",102864,"Frank","Moser","R",19760923,"GER",193
"2168",102881,"David","Skoch","R",19761106,"CZE",183
"2192",102885,"Vishal","Uppal","R",19761110,"IND",NA
"2338",102945,"Luke","Bourgeois","R",19770303,"AUS",188
"2369",102956,"Sultan","Khalfan","R",19770316,"QAT",NA
"2374",102963,"Robert","Lindstedt","R",19770319,"SWE",190
"2773",103060,"Alejandro","Hernandez","R",19771001,"MEX",180
"2792",103076,"Justin","Oneal","R",19771024,"USA",NA
"2806",103080,"Paul","Hanley","R",19771112,"AUS",183
"3218",103109,"Talal","Ouahabi","R",19780108,"MAR",NA
"3274",103133,"Olivier","Mutis","R",19780202,"FRA",175
"3508",103165,"Gorka","Fraile","R",19780407,"ESP",180
"3770",103182,"Markus","Hipfl","R",19780426,"AUT",178
"3774",103185,"Mike","Bryan","R",19780429,"USA",190
"3903",103198,"Justin","Bower","L",19780523,"RSA",190
"4018",103209,"Leonardo","Azzaro","L",19780530,"ITA",188
"4090",103230,"Tasuku","Iwami","L",19780709,"JPN",168
"4191",103250,"Rodolphe","Cadart","L",19780808,"FRA",183
"4314",103280,"Martin","Verkerk","R",19781031,"NED",196
"4565",103290,"Radim","Zitko","R",19781208,"CZE",NA
"4745",103318,"Zeljko","Krajan","R",19790203,"CRO",178
"5272",103356,"Michel","Kratochvil","R",19790407,"SUI",185
"5337",103385,"Paul","Baccanello","R",19790612,"AUS",183
"5808",103437,"Francesco","Piccari","R",19790907,"ITA",NA
"6086",103465,"Paul","Logtens","R",19791107,"NED",175
"6087",103467,"Victor","Bruthans","R",19791109,"SVK",NA
"6808",103520,"Pavel","Snobel","L",19800228,"CZE",190
"7238",103568,"Valentin","Sanon","R",19800520,"CIV",NA
"7289",103577,"Christopher","Kas","R",19800613,"GER",188
"7913",103623,"Jacob","Adaktusson","R",19800831,"SWE",193
"7914",103626,"Tomas","Tenconi","R",19800903,"ITA",178
"8006",103643,"Lauri","Kiiski","R",19801010,"FIN",NA
"8007",103646,"Lars","Uebel","R",19801014,"GER",180
"8008",103653,"Jasper","Smit","R",19801117,"NED",NA
"8237",103663,"Matias","Boeker","R",19801211,"USA",NA
"8326",103674,"Jonathan","Igbinovia","R",19801227,"NGR",NA
"8380",103684,"Benedikt","Dorsch","R",19810110,"GER",178
"8698",103718,"David","Martin","L",19810222,"USA",185
"9065",103748,"Jan","Minar","R",19810409,"CZE",NA
"9139",103754,"Mark","Hilton","L",19810420,"GBR",170
"9201",103760,"Haluk","Akkoyun","R",19810425,"TUR",NA
"9212",103762,"John Paul","Fruttero","R",19810430,"USA",185
"9217",103775,"Felipe","Parada","R",19810516,"CHI",175
"9490",103782,"Rameez","Junaid","R",19810525,"AUS",NA
"9965",103799,"Eric","Prodon","R",19810627,"FRA",178
"9984",103805,"Catalin","Gard","R",19810710,"ROU",NA
"10878",103822,"Scott","Lipsky","R",19810814,"USA",185
"11126",103837,"Didac","Perez","R",19810907,"ESP",178
"11898",103877,"Mike","Scheidweiler","R",19811114,"LUX",188
"11902",103878,"Zach","Dailey","U",19811114,"USA",NA
"12970",103914,"Omar","Awadhy","R",19820116,"UAE",NA
"13186",103924,"Marc","Fornell Mestres","R",19820126,"ESP",NA
"13187",103925,"Gabriel","Moraru","R",19820128,"ROU",180
"13225",103937,"Irakli","Ushangishvili","U",19820209,"GEO",NA
"13227",103949,"Ivan","Cerovic","L",19820301,"CRO",190
"13228",103956,"Stefan","Wauters","R",19820312,"BEL",NA
"13229",103963,"Filip","Urban","R",19820323,"POL",193
"13230",103964,"Tobias","Klein","R",19820323,"GER",170
"13254",103969,"Roman","Borvanov","R",19820331,"MDA",183
"13635",103975,"Eric","Nunez","R",19820409,"USA",NA
"13659",103984,"Julien","Mathieu","R",19820422,"FRA",NA
"13921",103994,"Philip","Riise Hansen","U",19820510,"NOR",NA
"14145",104011,"Lefteris","Alexiou","R",19820603,"GRE",NA
"14146",104014,"Lee","Childs","R",19820611,"GBR",NA
"14247",104021,"Marco","Mirnegg","R",19820624,"AUT",180
"14646",104028,"Goncalo","Nicau","U",19820703,"POR",NA
"14719",104037,"Phillip","Harboe","R",19820720,"CHI",NA
"15237",104082,"Hiroki","Kondo","R",19821105,"JPN",178
"15459",104099,"Israel","Matos Gil","U",19821214,"ESP",NA
"15460",104106,"Ludovic","Walter","U",19830104,"FRA",NA
"15492",104115,"Marc","Kimmich","R",19830121,"AUS",183
"15818",104158,"Andrew","Anderson","R",19830408,"RSA",193
"15873",104161,"Tomislav","Peric","R",19830410,"CRO",NA
"16187",104181,"Victor","Ionita","R",19830511,"ROU",185
"16189",104182,"Sasa","Tuksar","R",19830512,"CRO",180
"16194",104188,"Diego","Camacho","U",19830521,"BOL",NA
"16197",104192,"Marco","Crugnola","R",19830524,"ITA",188
"16554",104208,"Damian","Patriarca","R",19830628,"ARG",NA
"16563",104211,"Roman","Valent","R",19830708,"SUI",183
"169421",104228,"Guillem","Burniol","R",19830814,"ESP",NA
"17534",104253,"Juan Martin","Aranguren","R",19831007,"ARG",NA
"17537",104258,"Juan Enrique","Crosa","R",19831016,"PAR",NA
"18575",104270,"Marvin","Rolle","R",19831115,"BAH",NA
"18579",104272,"Torsten","Popp","R",19831125,"GER",NA
"18704",104275,"Josko","Topic","U",19831208,"CRO",NA
"18711",104284,"Frank","Condor","U",19840110,"ESP",NA
"18712",104287,"Steven","Korteling","U",19840116,"NED",NA
"18871",104294,"Hao","Lu","R",19840130,"CHN",NA
"19470",104317,"David","Luque Velasco","U",19840302,"ESP",NA
"19812",104334,"Alberto","Brizzi","R",19840326,"ITA",NA
"19813",104336,"Gvidas","Sabeckis","R",19840327,"LTU",NA
"20215",104361,"Michel","Koning","R",19840501,"NED",NA
"20331",104379,"Todd","Reid","R",19840603,"AUS",180
"20334",104385,"Lars","Poerschke","R",19840617,"GER",NA
"20587",104393,"Gregoire","Burquier","L",19840708,"FRA",NA
"20612",104412,"Matt","Simpson","U",19840810,"NZL",NA
"20938",104437,"Dekel","Valtzer","U",19841003,"ISR",NA
"20939",104438,"Oscar","Rodriguez Sanchez","R",19841007,"COL",NA
"20940",104439,"Vadim","Davletshin","U",19841007,"RUS",NA
"20941",104445,"Jose Antonio","Sanchez De Luna","R",19841018,"ESP",NA
"20944",104446,"Dinko","Halachev","U",19841022,"BUL",NA
"20968",104456,"Colin","Ebelthite","R",19841127,"AUS",NA
"21075",104464,"Abdul","Mumin Babalola","L",19841215,"NGR",NA
"21078",104465,"Martin","Emmrich","L",19841217,"GER",183
"214911",104469,"Erling","Tveit","L",19841228,"NOR",NA
"21638",104473,"Walter","Trusendi","U",19850103,"ITA",NA
"21651",104478,"Hyun Woo","Nam","R",19850109,"KOR",NA
"21657",104484,"Lawal","Shehu","R",19850115,"NGR",NA
"21658",104486,"Horia","Tecau","R",19850119,"ROU",193
"21661",104488,"Armin","Sandbichler","L",19850122,"AUT",180
"21842",104503,"Guillermo","Hormazabal","R",19850219,"CHI",NA
"21845",104504,"Ross","Hutchins","R",19850222,"GBR",190
"21874",104512,"Ergun","Zorlu","R",19850302,"TUR",NA
"21889",104519,"Roman","Vogeli","R",19850313,"CZE",NA
"22320",104531,"Sergio","Ramirez","U",19850401,"COL",NA
"23250",104550,"Ricardo","Hocevar","R",19850505,"BRA",180
"23270",104558,"Mohammed","Abdulla","U",19850523,"QAT",NA
"23489",104565,"Hyun Joon","Suk","R",19850609,"KOR",NA
"23776",104580,"Haithem","Abid","L",19850717,"TUN",NA
"24298",104595,"Sascha","Kloer","R",19850816,"GER",NA
"24577",104603,"Andrei","Ciumac","L",19850910,"MDA",NA
"24912",104613,"Candy","Idoko","R",19850927,"NGR",175
"24913",104615,"Ranjeet","Virali Murugesan","U",19850930,"IND",NA
"25137",104627,"Boy","Westerhof","R",19851024,"NED",NA
"25243",104640,"Pablo","Galdon","R",19851128,"ARG",NA
"25244",104644,"Riccardo","Ghedin","R",19851205,"ITA",188
"25247",104646,"Purav","Raja","R",19851207,"IND",183
"25258",104654,"Baris","Erguden","R",19860101,"TUR",NA
"26341",104679,"Jamie","Murray","L",19860213,"GBR",191
"26344",104684,"Navdeep","Singh","R",19860221,"IND",NA
"263451",104689,"Terence","Nugent","R",19860301,"CIV",NA
"26347",104692,"Alexander","Slabinsky","R",19860306,"GBR",185
"26349",104693,"Dominic","Inglot","R",19860306,"GBR",196
"26424",104718,"Luis","Diaz Barriga","R",19860409,"MEX",NA
"26757",104729,"Ivan","Nedelko","R",19860512,"RUS",185
"27014",104732,"Phillip","Simmonds","R",19860518,"USA",NA
"27148",104739,"Guillermo","Alcaide","R",19860527,"ESP",188
"27149",104743,"Kamil","Capkovic","R",19860602,"SVK",198
"27807",104778,"Andrey","Kumantsov","R",19860804,"RUS",NA
"27829",104781,"Yuichi","Ito","R",19860806,"JPN",NA
"28468",104802,"Fabrice","Martin","R",19860911,"FRA",198
"28485",104807,"Mehdi","Ziadi","R",19860920,"MAR",NA
"28578",104820,"Erik","Chvojka","L",19861026,"CAN",185
"28580",104822,"N Vijay","Sundar Prashanth","R",19861027,"IND",178
"28586",104830,"Matteo","Marrai","U",19861117,"ITA",NA
"28587",104831,"Bartolome","Salva Vidal","L",19861120,"ESP",183
"28601",104847,"Adrien","Bossel","L",19861228,"SUI",NA
"29176",104888,"Martin","Rmus","R",19870314,"SLO",NA
"29256",104893,"Maxime","Authom","R",19870329,"BEL",NA
"296521",104917,"Anas","Fattar","R",19870512,"MAR",NA
"30122",104921,"Kirati","Siributwong","R",19870517,"THA",NA
"30805",104944,"Niels","Desein","R",19870609,"BEL",190
"30887",104951,"Aljoscha","Thron","R",19870615,"GER",NA
"30902",104953,"Nikolai","Fidirko","R",19870615,"BLR",NA
"30944",104971,"Blake","Strode","R",19870709,"USA",188
"30945",104975,"Evgeny","Kirillov","R",19870714,"RUS",NA
"31218",104988,"Vivek","Shokeen","R",19870731,"IND",NA
"31223",104993,"Martin","Vaisse","U",19870811,"FRA",NA
"31535",105003,"Wan","Gao","U",19870824,"CHN",NA
"31541",105006,"Chu Huan","Yi","L",19870831,"TPE",178
"31648",105014,"Antal","Van Der Duim","R",19870916,"NED",185
"31672",105016,"Serguei","Tarasevitch","R",19870921,"BLR",NA
"32005",105026,"Takuto","Niki","R",19871012,"JPN",183
"32070",105029,"Sergey","Betov","R",19871015,"BLR",185
"32310",105048,"Alex","Clayton","R",19871123,"USA",183
"32647",105059,"Kento","Takeuchi","L",19871219,"JPN",NA
"33614",105084,"James","Lemke","R",19880125,"AUS",NA
"33623",105091,"Peter","Torebko","R",19880210,"GER",185
"33625",105094,"Paris","Gemouchidis","R",19880212,"GRE",175
"33761",105100,"Edward","Corrie","R",19880221,"GBR",183
"33762",105101,"Blazej","Koniusz","R",19880222,"POL",NA
"33764",105103,"Pavel","Katliarov","R",19880222,"BLR",NA
"33765",105104,"Robin","Roshardt","R",19880222,"SUI",NA
"33780",105116,"Dusan","Lojda","L",19880308,"CZE",188
"33781",105120,"Andres","Molteni","R",19880315,"ARG",180
"33794",105131,"Tim","Goransson","U",19880326,"SWE",NA
"34348",105159,"Vaja","Uzakov","R",19880604,"UZB",NA
"34407",105169,"Jean","Andersen","R",19880617,"RSA",NA
"34753",105175,"Kristijan","Mesaros","R",19880702,"CRO",NA
"34761",105180,"Daniel","Dutra Da Silva","L",19880705,"BRA",173
"34769",105187,"Daniel","Danilovic","R",19880725,"SWE",NA
"34772",105189,"Pavel","Chekhov","R",19880727,"RUS",NA
"34785",105207,"Andrei","Daescu","R",19880828,"ROU",NA
"35209",105220,"Jun Chao","Xu","U",19880922,"CHN",NA
"35770",105231,"Luka","Belic","R",19881014,"CRO",NA
"35773",105233,"Jeevan","Nedunchezhiyan","L",19881020,"IND",173
"35982",105245,"Fabiano","De Paula","R",19881128,"BRA",178
"35983",105250,"Mehdi","Jdi","R",19881213,"MAR",NA
"35985",105252,"Takahiro","Ittogi","R",19881217,"JPN",NA
"35998",105261,"Roberto","Maytin","R",19890102,"VEN",NA
"35999",105262,"Fernando","Romboli","R",19890104,"BRA",180
"36029",105281,"Eric","Quigley","R",19890130,"USA",185
"36030",105283,"Gerard","Granollers","R",19890130,"ESP",180
"36034",105284,"Tuna","Altuna","R",19890130,"TUR",183
"36041",105288,"Guillermo","Rivera Aranguiz","R",19890202,"CHI",NA
"360851",105294,"Dennis","Lajola","R",19890212,"USA",NA
"36110",105305,"Valentin","Dimov","R",19890312,"BUL",NA
"36386",105325,"Germain","Gigounon","R",19890420,"BEL",NA
"363871",105331,"Petru","Alexandru Luncanu","L",19890507,"ROU",185
"36698",105336,"Nicolas","Meister","R",19890515,"USA",180
"37582",105401,"Matteo","Trevisan","R",19890813,"ITA",NA
"37633",105419,"Patricio","Alvarado","R",19891006,"ECU",175
"37634",105426,"Michael","Linzer","R",19891102,"AUT",NA
"37636",105427,"Milos","Sekulic","R",19891104,"SWE",178
"37866",105440,"Arsenije","Zlatanovic","R",19891204,"SRB",193
"37891",105448,"Hsien Yin","Peng","R",19891222,"TPE",180
"38098",105450,"Mike","Urbanija","R",19891226,"SLO",183
"38340",105463,"Charalampos","Kapogiannis","R",19900113,"GRE",NA
"38399",105479,"Alejandro","Mendoza","R",19900202,"BOL",183
"38400",105482,"Vijayant","Malik","R",19900214,"IND",NA
"38530",105501,"Akash","Wagh","L",19900317,"IND",175
"38537",105515,"Jordi","Samper Montana","U",19900423,"ESP",NA
"38539",105521,"Juan Sebastian","Vivanco","R",19900414,"ECU",NA
"38783",105528,"Alexander","Ward","R",19900430,"GBR",185
"38787",105529,"Carlos","Gomez Herrera","R",19900430,"ESP",191
"38912",105547,"Dean","Obrien","R",19900515,"RSA",178
"39066",105551,"Anil","Yuksel","L",19900519,"TUR",NA
"39276",105559,"Jonathan","Eysseric","L",19900527,"FRA",180
"39303",105565,"Ya Nan","Ma","U",19900606,"CHN",NA
"40050",105591,"Matt","Reid","R",19900717,"AUS",183
"40055",105601,"Cristobal","Saavedra Corvalan","R",19900801,"CHI",NA
"40057",105606,"Mohsen","Hossein Zade","U",19900805,"IRI",NA
"40061",105609,"Ilya","Belyaev","R",19900809,"RUS",180
"40164",105621,"Min Kyu","Song","R",19900825,"KOR",183
"40206",105638,"Daniel","Cox","R",19900928,"GBR",170
"40485",105651,"Daniel","Smethurst","R",19901013,"GBR",188
"40609",105662,"Tomislav","Jotovski","R",19901027,"MKD",NA
"41020",105679,"Eduardo","Struvay","R",19901217,"COL",NA
"41225",105691,"Scott","Griekspoor","R",19910110,"NED",NA
"41226",105692,"Alessandro","Bega","R",19910111,"ITA",173
"41227",105703,"Jesus","Bandres","U",19910130,"VEN",NA
"41238",105711,"Dino","Marcan","R",19910212,"CRO",178
"41241",105717,"Tzvetan","Mihov","R",19910218,"BUL",NA
"41243",105720,"Stanislav","Vovk","R",19910219,"RUS",185
"41348",105730,"Devin","Britton","R",19910317,"USA",193
"41536",105751,"Roberto","Ortega Olmedo","R",19910430,"ESP",168
"41542",105759,"Henrik","Sillanpaa","R",19910421,"FIN",185
"41544",105775,"Marin","Draganja","R",19910513,"CRO",185
"41842",105782,"Enrique","Lopez Perez","R",19910603,"ESP",NA
"41843",105783,"Chase","Buchanan","R",19910604,"USA",193
"41853",105798,"Tilen","Zitnik","R",19910702,"SLO",NA
"42236",105821,"Riccardo","Bellotti","R",19910805,"ITA",NA
"42260",105831,"Marko","Djokovic","R",19910820,"SRB",NA
"42304",105852,"Viktor","Filipenko","U",19910925,"HUN",NA
"42394",105871,"Sekou","Bangoura","R",19911118,"USA",183
"42508",105888,"Toni","Androic","R",19911228,"CRO",168
"42663",105911,"Andrea","Collarini","L",19920131,"ARG",183
"43168",105938,"Antoine","Escoffier","R",19920229,"FRA",185
"43169",105941,"Felipe","Rios","R",19920304,"CHI",NA
"434091",105987,"Mikhail","Biryukov","R",19920428,"RUS",NA
"43570",105999,"Bowen","Ouyang","L",19920519,"CHN",186
"43759",106006,"Agustin","Velotti","R",19920524,"ARG",174
"43801",106031,"Raymond","Sarmiento","R",19920724,"USA",178
"44246",106057,"Facundo","Mena","R",19920922,"ARG",183
"44528",106066,"Victor","Baluda","R",19920930,"RUS",NA
"44721",106074,"Jung Woong","Na","U",19921031,"KOR",NA
"44775",106077,"Mike","Vermeer","U",19921108,"LUX",NA
"44837",106090,"Daniel","Berta","R",19921126,"SWE",178
"44839",106093,"Benjamin","Mitchell","R",19921130,"AUS",183
"45285",106165,"Diego","Hidalgo","L",19930418,"ECU",180
"45312",106180,"Spencer","Newman","R",19930506,"USA",NA
"45313",106184,"Hong","Chung","L",19930516,"KOR",170
"45414",106199,"Darius","Florin Bragusi","U",19930618,"ROU",NA
"45423",106203,"Pedro","Sakamoto","R",19930629,"BRA",178
"46220",106238,"Andres","Artunedo Martinavarro","R",19930914,"ESP",NA
"46233",106244,"Oliver","Golding","R",19930929,"GBR",188
"46236",106246,"Robin","Kern","R",19931003,"GER",188
"46269",106269,"Austin","Smith","U",19931125,"USA",NA
"46270",106277,"Ariez","Elyaas Deen Heshaam","R",19931224,"MAS",NA
"46350",106292,"Hernan","Casanova","R",19940206,"ARG",178
"46564",106299,"Bar Tzuf","Botzer","R",19940302,"ISR",NA
"46582",106311,"Marko","Tepavac","R",19940405,"SRB",NA
"46583",106321,"Xin","Gao","R",19940512,"CHN",180
"46584",106324,"Vaclav","Safranek","R",19940520,"CZE",183
"46587",106325,"Jabor","Al Mutawa","U",19940521,"QAT",NA
"46800",106333,"Julien","Cagnina","R",19940604,"BEL",183
"46801",106335,"Alexios","Halebian","L",19940608,"USA",NA
"46811",106348,"Evgeny","Karlovskiy","R",19940807,"RUS",191
"46825",106362,"Laurent","Lokoli","R",19941018,"FRA",188
"46871",106374,"Filip","Veger","R",19941221,"CRO",NA
"46998",106380,"Gonzalo","Villanueva","R",19950113,"ARG",175
"47003",106388,"Pak Long","Yeung","R",19950214,"HKG",NA
"47006",106391,"Adrian","Bodmer","R",19950306,"SUI",180
"470211",106396,"Cheng Yu","Yu","R",19950402,"TPE",NA
"47627",106425,"Blake","Mott","R",19960421,"AUS",180
"47750",106430,"Patrick","Ciorcila","R",19960920,"ROU",NA
"47970",108344,"Tai Wei","Liu","L",19851031,"TPE",NA
"47971",108588,"Asim","Shafik","U",19751221,"PAK",NA
"47972",108591,"Adam","Jaya","U",19850110,"MAS",NA
"47984",108602,"Alti","Vahkal","U",19740311,"EST",NA
"47985",108612,"Sergei","Cuptov","U",19820222,"MDA",NA
"47986",108614,"Raoul","Behr","U",19760924,"AHO",NA
