"","player_id","name_first","name_last","hand","dob","ioc","height"
"301",100301,"Jim","Delaney","R",19530312,"USA",NA
"302",100302,"Joaquim","Rasgado Jr","R",19530324,"BRA",NA
"303",100303,"Henry","Bunis","R",19530327,"USA",NA
"304",100304,"Bob","Kreiss","R",19530430,"USA",NA
"305",100305,"Mark","Farrell","R",19530506,"GBR",NA
"306",100306,"Mike","Wayman","R",19530506,"GBR",NA
"307",100307,"Paul","Torre","R",19530518,"FRA",180
"308",100308,"Robert","Trogolo","R",19530615,"RSA",180
"309",100309,"Raul","Ramirez","R",19530620,"MEX",183
"310",100310,"Mike","Myburg","R",19530623,"RSA",NA
"311",100311,"Ulises","Quezada","R",19530714,"CHI",173
"312",100312,"Chiraid","Mukherjea","R",19530814,"IND",NA
"313",100313,"Keith","Richardson","R",19530818,"USA",185
"314",100314,"Bernard","Fritz","R",19531005,"FRA",173
"315",100315,"Hank","Pfister","R",19531009,"USA",193
"316",100316,"Scott","Carnahan","R",19531024,"USA",NA
"317",100317,"Stephen","Warboys","R",19531025,"GBR",NA
"318",100318,"Roger","Guedes","R",19531103,"BRA",NA
"319",100319,"Rick","Fagel","R",19531129,"USA",180
"320",100320,"Mark","Meyers","R",19531205,"USA",NA
"321",100321,"Vijay","Amritraj","R",19531214,"IND",193
"322",100322,"Emilio","Montano","R",19531218,"MEX",NA
"323",100323,"Givaldo","Barbosa","R",19540125,"BRA",183
"324",100324,"John","Whitlinger","R",19540204,"USA",180
"325",100325,"Ulrich","Pinner","R",19540207,"GER",178
"326",100326,"Russell","Simpson","R",19540222,"NZL",188
"327",100327,"Willem","Prinsloo","L",19540225,"RSA",NA
"328",100328,"Rand","Evett","R",19540301,"USA",NA
"329",100329,"Otto","Panman","R",19540325,"NED",NA
"330",100330,"David","Imonitie","R",19540410,"NGR",NA
"331",100331,"Jean Louis","Haillet","R",19540507,"FRA",NA
"332",100332,"Balazs","Taroczy","R",19540509,"HUN",183
"333",100333,"Shigeyuki","Nishio","R",19540523,"JPN",NA
"334",100334,"Ernie","Ewert","R",19540605,"AUS",NA
"335",100335,"David","Parker","R",19540607,"USA",NA
"336",100336,"Guillermo","Aubone","L",19540608,"ARG",NA
"337",100337,"Mark","Edmondson","R",19540624,"AUS",185
"338",100338,"Benjy","Robins","R",19540630,"USA",175
"339",100339,"Victor","Amaya","L",19540702,"USA",201
"340",100340,"Sam","Vuille","R",19540706,"USA",NA
"341",100341,"Gonzalo","Nunez","R",19540721,"USA",NA
"342",100342,"Vitas","Gerulaitis","R",19540726,"USA",183
"343",100343,"John","Lloyd","R",19540827,"GBR",178
"344",100344,"Eric","Friedler","R",19540908,"USA",NA
"345",100345,"Pat","Dupre","R",19540916,"USA",190
"346",100346,"Paul","Kronk","R",19540922,"AUS",NA
"347",100347,"Peter","Kronk","R",19540922,"AUS",NA
"348",100348,"Gerard","Toulon","R",19540924,"FRA",185
"349",100349,"Glen","Holroyd","R",19540925,"USA",NA
"350",100350,"Franz Josef","Wich","R",19541011,"GER",NA
"351",100351,"Freddie","De Jesus","R",19541030,"PUR",NA
"352",100352,"John","Lucas","R",19541031,"USA",NA
"353",100353,"Bruce","Kleege","R",19541101,"USA",190
"354",100354,"Bernie","Mitton","R",19541109,"RSA",188
"355",100355,"Victor","Eke","R",19541111,"AUS",NA
"356",100356,"Paul","Mcnamee","R",19541112,"AUS",178
"357",100357,"Bhanu","Nunna","R",19541113,"IND",NA
"358",100358,"Mike","Fishbach","R",19541201,"USA",180
