tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner1_id,winner2_id,winner_seed,winner_entry,loser1_id,loser2_id,loser_seed,loser_entry,score,best_of,round,winner1_name,winner1_hand,winner1_ht,winner1_ioc,winner1_age,winner2_name,winner2_hand,winner2_ht,winner2_ioc,winner2_age,loser1_name,loser1_hand,loser1_ht,loser1_ioc,loser1_age,loser2_name,loser2_hand,loser2_ht,loser2_ioc,loser2_age,winner1_rank,winner1_rank_points,winner2_rank,winner2_rank_points,loser1_rank,loser1_rank_points,loser2_rank,loser2_rank_points,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2004-314,Gstaad,Clay,32,A,20040705,286,101820,104527,,WC,102730,102783,,,6-3 7-6,3,R16,Marc Rosset,R,201,SUI,33.65913758,Stanislas Wawrinka,R,183,SUI,19.27173169,Ivo Heuberger,R,188,SUI,28.37508556,Rainer Schuettler,R,180,GER,28.19438741,869,24,528,70,559,63,59,965,,,,,,,,,,,,,,,,,,,
2004-315,Newport,Grass,32,A,20040705,300,103459,102458,3,,102571,103917,,,6-3 6-7 6-3,3,F,Jordan Kerr,R,180,AUS,24.69267625,Jim Thomas,R,193,USA,29.77960301,Gregory Carraz,R,190,FRA,29.24024641,Nicolas Mahut,R,190,FRA,22.45311431,62,914,74,834,192,245,54,1001,,,,,,,,,,,,,,,,,,,
2004-315,Newport,Grass,32,A,20040705,299,103459,102458,3,,103781,102076,2,,4-6 7-6 6-4,3,SF,Jordan Kerr,R,180,AUS,24.69267625,Jim Thomas,R,193,USA,29.77960301,Jurgen Melzer,L,183,AUT,23.1211499,Mark Merklein,R,188,BAH,32.01916496,62,914,74,834,70,876,51,1018,,,,,,,,,,,,,,,,,,,
2004-315,Newport,Grass,32,A,20040705,298,102571,103917,,,102659,102697,,,7-6 7-6,3,SF,Gregory Carraz,R,190,FRA,29.24024641,Nicolas Mahut,R,190,FRA,22.45311431,Ashley Fisher,R,183,AUS,28.77754962,Stephen Huss,R,180,AUS,28.56947296,192,245,54,1001,60,947,105,517,,,,,,,,,,,,,,,,,,,
2004-315,Newport,Grass,32,A,20040705,297,102076,103781,2,,103484,102902,,WC,W/O,3,QF,Mark Merklein,R,188,BAH,32.01916496,Jurgen Melzer,L,183,AUT,23.1211499,James Blake,R,185,USA,24.52019165,Thomas Blake,R,,USA,27.51540041,51,1018,70,876,55,995,648,47,,,,,,,,,,,,,,,,,,,
2004-315,Newport,Grass,32,A,20040705,296,103459,102458,3,,102042,102925,,,W/O,3,QF,Jordan Kerr,R,180,AUS,24.69267625,Jim Thomas,R,193,USA,29.77960301,Brandon Coupe,R,183,USA,32.23271732,Justin Gimelstob,R,196,USA,27.43874059,62,914,74,834,108,513,76,782,,,,,,,,,,,,,,,,,,,
2004-315,Newport,Grass,32,A,20040705,295,102571,103917,,,103153,102269,,,6-0 6-2,3,QF,Gregory Carraz,R,190,FRA,29.24024641,Nicolas Mahut,R,190,FRA,22.45311431,Gilles Elseneer,R,188,BEL,26.33264887,Jeff Salzenstein,L,185,USA,30.72416153,192,245,54,1001,213,219,557,63,,,,,,,,,,,,,,,,,,,
2004-315,Newport,Grass,32,A,20040705,294,102659,102697,,,103248,103039,,,6-4 7-5,3,QF,Ashley Fisher,R,183,AUS,28.77754962,Stephen Huss,R,180,AUS,28.56947296,Harel Levy,R,185,ISR,25.91649555,Tripp Phillips,R,185,USA,26.85831622,60,947,105,517,95,562,92,573,,,,,,,,,,,,,,,,,,,
2004-315,Newport,Grass,32,A,20040705,293,103248,103039,,,101097,102053,1,,3-6 7-6 6-3,3,R16,Harel Levy,R,185,ISR,25.91649555,Tripp Phillips,R,185,USA,26.85831622,Rick Leach,L,188,USA,39.51813826,Brian Macphie,L,180,USA,32.15058179,95,562,92,573,46,1144,47,1109,,,,,,,,,,,,,,,,,,,
2004-315,Newport,Grass,32,A,20040705,292,102076,103781,2,,103573,103325,,,6-4 6-4,3,R16,Mark Merklein,R,188,BAH,32.01916496,Jurgen Melzer,L,183,AUT,23.1211499,Rik De Voest,R,180,RSA,24.08213552,Wesley Moodie,R,196,RSA,25.38809035,51,1018,70,876,90,587,134,392,,,,,,,,,,,,,,,,,,,
2004-315,Newport,Grass,32,A,20040705,291,103459,102458,3,,102795,103319,,,6-4 7-6,3,R16,Jordan Kerr,R,180,AUS,24.69267625,Jim Thomas,R,193,USA,29.77960301,Scott Humphries,R,185,USA,28.10951403,Jeff Morrison,R,185,USA,25.41546886,62,914,74,834,58,969,293,157,,,,,,,,,,,,,,,,,,,
2004-315,Newport,Grass,32,A,20040705,290,102571,103917,,,103219,103617,4,,6-7 7-6 6-4,3,R16,Gregory Carraz,R,190,FRA,29.24024641,Nicolas Mahut,R,190,FRA,22.45311431,Graydon Oliver,R,193,USA,26.05612594,Travis Parrott,R,185,USA,23.88501027,192,245,54,1001,78,762,66,895,,,,,,,,,,,,,,,,,,,
2004-315,Newport,Grass,32,A,20040705,289,102902,103484,,WC,103580,102880,,,4-6 6-3 6-2,3,R16,Thomas Blake,R,,USA,27.51540041,James Blake,R,185,USA,24.52019165,Alexander Peya,R,183,AUT,24.02190281,Alexander Popp,R,201,GER,27.6659822,648,47,55,995,75,790,397,106,,,,,,,,,,,,,,,,,,,
2004-315,Newport,Grass,32,A,20040705,288,102042,102925,,,102179,102642,,,6-3 6-3,3,R16,Brandon Coupe,R,183,USA,32.23271732,Justin Gimelstob,R,196,USA,27.43874059,Antony Dupuis,R,185,FRA,31.35934292,Cyril Saulnier,R,190,FRA,28.88706366,108,513,76,782,319,143,598,55,,,,,,,,,,,,,,,,,,,
2004-315,Newport,Grass,32,A,20040705,287,103153,102269,,,102998,125211,,WC,6-1 6-4,3,R16,Gilles Elseneer,R,188,BEL,26.33264887,Jeff Salzenstein,L,185,USA,30.72416153,Jan Michael Gambill,R,190,USA,27.08829569,Torrey Gambill,U,,USA,22.18206708,213,219,557,63,116,470,,,,,,,,,,,,,,,,,,,,,
